diario,secc,orga,encabezado,fecha_mensaje,numdoc,texto_integro,fecha,cve,mensaje,seri,ndia,subi,url,term
/public_oficiales/L14/CONG/DS/PL/DSCD-14-PL-22.PDF,CONGRESO,Pleno,DS,de 13/05/2020,22,/wc/abrirPopUp?CMD=VERDOC&CONF=BRSPUB.cnf&BASE=PU14&PIECE=PUWD&DOCS=1-1&FMT=PUWTXDTS.fmt&OPDEF=Y&QUERY=(D).PUBL.+Y+(Congreso).SECC.+Y+(Pleno-y-Diputacion-Permanente).ORSE.+Y+DSCD-14-PL-22.CODI.#1,20200513,DSCD-14-PL-22,"Congreso de los Diputados, Pleno y Dip. Perm., núm. 22,",Pleno y Diputación Permanente ,22,,https://www.congreso.es/busqueda-de-publicaciones?p_p_id=publicaciones&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&_publicaciones_mode=mostrarTextoIntegro&_publicaciones_legislatura=XIV&_publicaciones_texto=&_publicaciones_id_texto=DSCD-14-PL-22,XIV
/public_oficiales/L14/CONG/DS/PL/DSCD-14-PL-33.PDF,CONGRESO,Pleno,DS,de 25/06/2020,33,/wc/abrirPopUp?CMD=VERDOC&CONF=BRSPUB.cnf&BASE=PU14&PIECE=PUWD&DOCS=1-1&FMT=PUWTXDTS.fmt&OPDEF=Y&QUERY=(D).PUBL.+Y+(Congreso).SECC.+Y+(Pleno-y-Diputacion-Permanente).ORSE.+Y+DSCD-14-PL-33.CODI.#1,20200625,DSCD-14-PL-33,"Congreso de los Diputados, Pleno y Dip. Perm., núm. 33,",Pleno y Diputación Permanente ,33,,https://www.congreso.es/busqueda-de-publicaciones?p_p_id=publicaciones&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&_publicaciones_mode=mostrarTextoIntegro&_publicaciones_legislatura=XIV&_publicaciones_texto=&_publicaciones_id_texto=DSCD-14-PL-33,XIV
/public_oficiales/L14/CONG/DS/PL/DSCD-14-PL-29.PDF,CONGRESO,Pleno,DS,de 16/06/2020,29,/wc/abrirPopUp?CMD=VERDOC&CONF=BRSPUB.cnf&BASE=PU14&PIECE=PUWD&DOCS=1-1&FMT=PUWTXDTS.fmt&OPDEF=Y&QUERY=(D).PUBL.+Y+(Congreso).SECC.+Y+(Pleno-y-Diputacion-Permanente).ORSE.+Y+DSCD-14-PL-29.CODI.#1,20200616,DSCD-14-PL-29,"Congreso de los Diputados, Pleno y Dip. Perm., núm. 29,",Pleno y Diputación Permanente ,29,,https://www.congreso.es/busqueda-de-publicaciones?p_p_id=publicaciones&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&_publicaciones_mode=mostrarTextoIntegro&_publicaciones_legislatura=XIV&_publicaciones_texto=&_publicaciones_id_texto=DSCD-14-PL-29,XIV
/public_oficiales/L14/CONG/DS/PL/DSCD-14-PL-28.PDF,CONGRESO,Pleno,DS,de 11/06/2020,28,/wc/abrirPopUp?CMD=VERDOC&CONF=BRSPUB.cnf&BASE=PU14&PIECE=PUWD&DOCS=1-1&FMT=PUWTXDTS.fmt&OPDEF=Y&QUERY=(D).PUBL.+Y+(Congreso).SECC.+Y+(Pleno-y-Diputacion-Permanente).ORSE.+Y+DSCD-14-PL-28.CODI.#1,20200611,DSCD-14-PL-28,"Congreso de los Diputados, Pleno y Dip. Perm., núm. 28,",Pleno y Diputación Permanente ,28,,https://www.congreso.es/busqueda-de-publicaciones?p_p_id=publicaciones&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&_publicaciones_mode=mostrarTextoIntegro&_publicaciones_legislatura=XIV&_publicaciones_texto=&_publicaciones_id_texto=DSCD-14-PL-28,XIV
/public_oficiales/L14/CONG/DS/PL/DSCD-14-PL-39.PDF,CONGRESO,Pleno,DS,de 29/07/2020,39,/wc/abrirPopUp?CMD=VERDOC&CONF=BRSPUB.cnf&BASE=PU14&PIECE=PUWD&DOCS=1-1&FMT=PUWTXDTS.fmt&OPDEF=Y&QUERY=(D).PUBL.+Y+(Congreso).SECC.+Y+(Pleno-y-Diputacion-Permanente).ORSE.+Y+DSCD-14-PL-39.CODI.#1,20200729,DSCD-14-PL-39,"Congreso de los Diputados, Pleno y Dip. Perm., núm. 39,",Pleno y Diputación Permanente ,39,,https://www.congreso.es/busqueda-de-publicaciones?p_p_id=publicaciones&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&_publicaciones_mode=mostrarTextoIntegro&_publicaciones_legislatura=XIV&_publicaciones_texto=&_publicaciones_id_texto=DSCD-14-PL-39,XIV
/public_oficiales/L14/CONG/DS/PL/DSCD-14-PL-27.PDF,CONGRESO,Pleno,DS,de 10/06/2020,27,/wc/abrirPopUp?CMD=VERDOC&CONF=BRSPUB.cnf&BASE=PU14&PIECE=PUWD&DOCS=1-1&FMT=PUWTXDTS.fmt&OPDEF=Y&QUERY=(D).PUBL.+Y+(Congreso).SECC.+Y+(Pleno-y-Diputacion-Permanente).ORSE.+Y+DSCD-14-PL-27.CODI.#1,20200610,DSCD-14-PL-27,"Congreso de los Diputados, Pleno y Dip. Perm., núm. 27,",Pleno y Diputación Permanente ,27,,https://www.congreso.es/busqueda-de-publicaciones?p_p_id=publicaciones&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&_publicaciones_mode=mostrarTextoIntegro&_publicaciones_legislatura=XIV&_publicaciones_texto=&_publicaciones_id_texto=DSCD-14-PL-27,XIV
/public_oficiales/L14/CONG/DS/PL/DSCD-14-PL-38.PDF,CONGRESO,Diputación Permanente,DS,de 28/07/2020,38,/wc/abrirPopUp?CMD=VERDOC&CONF=BRSPUB.cnf&BASE=PU14&PIECE=PUWD&DOCS=1-1&FMT=PUWTXDTS.fmt&OPDEF=Y&QUERY=(D).PUBL.+Y+(Congreso).SECC.+Y+(Pleno-y-Diputacion-Permanente).ORSE.+Y+DSCD-14-PL-38.CODI.#1,20200728,DSCD-14-PL-38,"Congreso de los Diputados, Pleno y Dip. Perm., núm. 38,",Pleno y Diputación Permanente ,38,,https://www.congreso.es/busqueda-de-publicaciones?p_p_id=publicaciones&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&_publicaciones_mode=mostrarTextoIntegro&_publicaciones_legislatura=XIV&_publicaciones_texto=&_publicaciones_id_texto=DSCD-14-PL-38,XIV
/public_oficiales/L14/CONG/DS/PL/DSCD-14-PL-26.PDF,CONGRESO,Pleno,DS,de 04/06/2020,26,/wc/abrirPopUp?CMD=VERDOC&CONF=BRSPUB.cnf&BASE=PU14&PIECE=PUWD&DOCS=1-1&FMT=PUWTXDTS.fmt&OPDEF=Y&QUERY=(D).PUBL.+Y+(Congreso).SECC.+Y+(Pleno-y-Diputacion-Permanente).ORSE.+Y+DSCD-14-PL-26.CODI.#1,20200604,DSCD-14-PL-26,"Congreso de los Diputados, Pleno y Dip. Perm., núm. 26,",Pleno y Diputación Permanente ,26,,https://www.congreso.es/busqueda-de-publicaciones?p_p_id=publicaciones&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&_publicaciones_mode=mostrarTextoIntegro&_publicaciones_legislatura=XIV&_publicaciones_texto=&_publicaciones_id_texto=DSCD-14-PL-26,XIV
/public_oficiales/L14/CONG/DS/PL/DSCD-14-PL-37.PDF,CONGRESO,Pleno,DS,de 22/07/2020,37,/wc/abrirPopUp?CMD=VERDOC&CONF=BRSPUB.cnf&BASE=PU14&PIECE=PUWD&DOCS=1-1&FMT=PUWTXDTS.fmt&OPDEF=Y&QUERY=(D).PUBL.+Y+(Congreso).SECC.+Y+(Pleno-y-Diputacion-Permanente).ORSE.+Y+DSCD-14-PL-37.CODI.#1,20200722,DSCD-14-PL-37,"Congreso de los Diputados, Pleno y Dip. Perm., núm. 37,",Pleno y Diputación Permanente ,37,,https://www.congreso.es/busqueda-de-publicaciones?p_p_id=publicaciones&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&_publicaciones_mode=mostrarTextoIntegro&_publicaciones_legislatura=XIV&_publicaciones_texto=&_publicaciones_id_texto=DSCD-14-PL-37,XIV
/public_oficiales/L14/CONG/DS/PL/DSCD-14-PL-43.PDF,CONGRESO,Pleno,DS,de 10/09/2020,43,/wc/abrirPopUp?CMD=VERDOC&CONF=BRSPUB.cnf&BASE=PU14&PIECE=PUWD&DOCS=1-1&FMT=PUWTXDTS.fmt&OPDEF=Y&QUERY=(D).PUBL.+Y+(Congreso).SECC.+Y+(Pleno-y-Diputacion-Permanente).ORSE.+Y+DSCD-14-PL-43.CODI.#1,20200910,DSCD-14-PL-43,"Congreso de los Diputados, Pleno y Dip. Perm., núm. 43,",Pleno y Diputación Permanente ,43,,https://www.congreso.es/busqueda-de-publicaciones?p_p_id=publicaciones&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&_publicaciones_mode=mostrarTextoIntegro&_publicaciones_legislatura=XIV&_publicaciones_texto=&_publicaciones_id_texto=DSCD-14-PL-43,XIV
/public_oficiales/L14/CONG/DS/PL/DSCD-14-PL-54.PDF,CONGRESO,Pleno,DS,de 20/10/2020,54,/wc/abrirPopUp?CMD=VERDOC&CONF=BRSPUB.cnf&BASE=PU14&PIECE=PUWD&DOCS=1-1&FMT=PUWTXDTS.fmt&OPDEF=Y&QUERY=(D).PUBL.+Y+(Congreso).SECC.+Y+(Pleno-y-Diputacion-Permanente).ORSE.+Y+DSCD-14-PL-54.CODI.#1,20201020,DSCD-14-PL-54,"Congreso de los Diputados, Pleno y Dip. Perm., núm. 54,",Pleno y Diputación Permanente ,54,,https://www.congreso.es/busqueda-de-publicaciones?p_p_id=publicaciones&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&_publicaciones_mode=mostrarTextoIntegro&_publicaciones_legislatura=XIV&_publicaciones_texto=&_publicaciones_id_texto=DSCD-14-PL-54,XIV
/public_oficiales/L14/CONG/DS/PL/DSCD-14-PL-42.PDF,CONGRESO,Pleno,DS,de 09/09/2020,42,/wc/abrirPopUp?CMD=VERDOC&CONF=BRSPUB.cnf&BASE=PU14&PIECE=PUWD&DOCS=1-1&FMT=PUWTXDTS.fmt&OPDEF=Y&QUERY=(D).PUBL.+Y+(Congreso).SECC.+Y+(Pleno-y-Diputacion-Permanente).ORSE.+Y+DSCD-14-PL-42.CODI.#1,20200909,DSCD-14-PL-42,"Congreso de los Diputados, Pleno y Dip. Perm., núm. 42,",Pleno y Diputación Permanente ,42,,https://www.congreso.es/busqueda-de-publicaciones?p_p_id=publicaciones&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&_publicaciones_mode=mostrarTextoIntegro&_publicaciones_legislatura=XIV&_publicaciones_texto=&_publicaciones_id_texto=DSCD-14-PL-42,XIV
/public_oficiales/L14/CONG/DS/PL/DSCD-14-PL-53.PDF,CONGRESO,Pleno,DS,de 15/10/2020,53,/wc/abrirPopUp?CMD=VERDOC&CONF=BRSPUB.cnf&BASE=PU14&PIECE=PUWD&DOCS=1-1&FMT=PUWTXDTS.fmt&OPDEF=Y&QUERY=(D).PUBL.+Y+(Congreso).SECC.+Y+(Pleno-y-Diputacion-Permanente).ORSE.+Y+DSCD-14-PL-53.CODI.#1,20201015,DSCD-14-PL-53,"Congreso de los Diputados, Pleno y Dip. Perm., núm. 53,",Pleno y Diputación Permanente ,53,,https://www.congreso.es/busqueda-de-publicaciones?p_p_id=publicaciones&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&_publicaciones_mode=mostrarTextoIntegro&_publicaciones_legislatura=XIV&_publicaciones_texto=&_publicaciones_id_texto=DSCD-14-PL-53,XIV
/public_oficiales/L14/CONG/DS/PL/DSCD-14-PL-41.PDF,CONGRESO,Pleno,DS,de 08/09/2020,41,/wc/abrirPopUp?CMD=VERDOC&CONF=BRSPUB.cnf&BASE=PU14&PIECE=PUWD&DOCS=1-1&FMT=PUWTXDTS.fmt&OPDEF=Y&QUERY=(D).PUBL.+Y+(Congreso).SECC.+Y+(Pleno-y-Diputacion-Permanente).ORSE.+Y+DSCD-14-PL-41.CODI.#1,20200908,DSCD-14-PL-41,"Congreso de los Diputados, Pleno y Dip. Perm., núm. 41,",Pleno y Diputación Permanente ,41,,https://www.congreso.es/busqueda-de-publicaciones?p_p_id=publicaciones&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&_publicaciones_mode=mostrarTextoIntegro&_publicaciones_legislatura=XIV&_publicaciones_texto=&_publicaciones_id_texto=DSCD-14-PL-41,XIV
/public_oficiales/L14/CONG/DS/PL/DSCD-14-PL-52.PDF,CONGRESO,Pleno,DS,de 14/10/2020,52,/wc/abrirPopUp?CMD=VERDOC&CONF=BRSPUB.cnf&BASE=PU14&PIECE=PUWD&DOCS=1-1&FMT=PUWTXDTS.fmt&OPDEF=Y&QUERY=(D).PUBL.+Y+(Congreso).SECC.+Y+(Pleno-y-Diputacion-Permanente).ORSE.+Y+DSCD-14-PL-52.CODI.#1,20201014,DSCD-14-PL-52,"Congreso de los Diputados, Pleno y Dip. Perm., núm. 52,",Pleno y Diputación Permanente ,52,,https://www.congreso.es/busqueda-de-publicaciones?p_p_id=publicaciones&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&_publicaciones_mode=mostrarTextoIntegro&_publicaciones_legislatura=XIV&_publicaciones_texto=&_publicaciones_id_texto=DSCD-14-PL-52,XIV
/public_oficiales/L14/CONG/DS/PL/DSCD-14-PL-51.PDF,CONGRESO,Pleno,DS,de 13/10/2020,51,/wc/abrirPopUp?CMD=VERDOC&CONF=BRSPUB.cnf&BASE=PU14&PIECE=PUWD&DOCS=1-1&FMT=PUWTXDTS.fmt&OPDEF=Y&QUERY=(D).PUBL.+Y+(Congreso).SECC.+Y+(Pleno-y-Diputacion-Permanente).ORSE.+Y+DSCD-14-PL-51.CODI.#1,20201013,DSCD-14-PL-51,"Congreso de los Diputados, Pleno y Dip. Perm., núm. 51,",Pleno y Diputación Permanente ,51,,https://www.congreso.es/busqueda-de-publicaciones?p_p_id=publicaciones&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&_publicaciones_mode=mostrarTextoIntegro&_publicaciones_legislatura=XIV&_publicaciones_texto=&_publicaciones_id_texto=DSCD-14-PL-51,XIV
/public_oficiales/L14/CONG/DS/PL/DSCD-14-PL-47.PDF,CONGRESO,Pleno,DS,de 23/09/2020,47,/wc/abrirPopUp?CMD=VERDOC&CONF=BRSPUB.cnf&BASE=PU14&PIECE=PUWD&DOCS=1-1&FMT=PUWTXDTS.fmt&OPDEF=Y&QUERY=(D).PUBL.+Y+(Congreso).SECC.+Y+(Pleno-y-Diputacion-Permanente).ORSE.+Y+DSCD-14-PL-47.CODI.#1,20200923,DSCD-14-PL-47,"Congreso de los Diputados, Pleno y Dip. Perm., núm. 47,",Pleno y Diputación Permanente ,47,,https://www.congreso.es/busqueda-de-publicaciones?p_p_id=publicaciones&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&_publicaciones_mode=mostrarTextoIntegro&_publicaciones_legislatura=XIV&_publicaciones_texto=&_publicaciones_id_texto=DSCD-14-PL-47,XIV
/public_oficiales/L14/CONG/DS/PL/DSCD-14-PL-58.PDF,CONGRESO,Pleno,DS,de 28/10/2020,58,/wc/abrirPopUp?CMD=VERDOC&CONF=BRSPUB.cnf&BASE=PU14&PIECE=PUWD&DOCS=1-1&FMT=PUWTXDTS.fmt&OPDEF=Y&QUERY=(D).PUBL.+Y+(Congreso).SECC.+Y+(Pleno-y-Diputacion-Permanente).ORSE.+Y+DSCD-14-PL-58.CODI.#1,20201028,DSCD-14-PL-58,"Congreso de los Diputados, Pleno y Dip. Perm., núm. 58,",Pleno y Diputación Permanente ,58,,https://www.congreso.es/busqueda-de-publicaciones?p_p_id=publicaciones&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&_publicaciones_mode=mostrarTextoIntegro&_publicaciones_legislatura=XIV&_publicaciones_texto=&_publicaciones_id_texto=DSCD-14-PL-58,XIV
/public_oficiales/L14/CONG/DS/PL/DSCD-14-PL-46.PDF,CONGRESO,Pleno,DS,de 22/09/2020,46,/wc/abrirPopUp?CMD=VERDOC&CONF=BRSPUB.cnf&BASE=PU14&PIECE=PUWD&DOCS=1-1&FMT=PUWTXDTS.fmt&OPDEF=Y&QUERY=(D).PUBL.+Y+(Congreso).SECC.+Y+(Pleno-y-Diputacion-Permanente).ORSE.+Y+DSCD-14-PL-46.CODI.#1,20200922,DSCD-14-PL-46,"Congreso de los Diputados, Pleno y Dip. Perm., núm. 46,",Pleno y Diputación Permanente ,46,,https://www.congreso.es/busqueda-de-publicaciones?p_p_id=publicaciones&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&_publicaciones_mode=mostrarTextoIntegro&_publicaciones_legislatura=XIV&_publicaciones_texto=&_publicaciones_id_texto=DSCD-14-PL-46,XIV
/public_oficiales/L14/CONG/DS/PL/DSCD-14-PL-57.PDF,CONGRESO,Pleno,DS,de 27/10/2020,57,/wc/abrirPopUp?CMD=VERDOC&CONF=BRSPUB.cnf&BASE=PU14&PIECE=PUWD&DOCS=1-1&FMT=PUWTXDTS.fmt&OPDEF=Y&QUERY=(D).PUBL.+Y+(Congreso).SECC.+Y+(Pleno-y-Diputacion-Permanente).ORSE.+Y+DSCD-14-PL-57.CODI.#1,20201027,DSCD-14-PL-57,"Congreso de los Diputados, Pleno y Dip. Perm., núm. 57,",Pleno y Diputación Permanente ,57,,https://www.congreso.es/busqueda-de-publicaciones?p_p_id=publicaciones&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&_publicaciones_mode=mostrarTextoIntegro&_publicaciones_legislatura=XIV&_publicaciones_texto=&_publicaciones_id_texto=DSCD-14-PL-57,XIV
/public_oficiales/L14/CONG/DS/PL/DSCD-14-PL-45.PDF,CONGRESO,Pleno,DS,de 16/09/2020,45,/wc/abrirPopUp?CMD=VERDOC&CONF=BRSPUB.cnf&BASE=PU14&PIECE=PUWD&DOCS=1-1&FMT=PUWTXDTS.fmt&OPDEF=Y&QUERY=(D).PUBL.+Y+(Congreso).SECC.+Y+(Pleno-y-Diputacion-Permanente).ORSE.+Y+DSCD-14-PL-45.CODI.#1,20200916,DSCD-14-PL-45,"Congreso de los Diputados, Pleno y Dip. Perm., núm. 45,",Pleno y Diputación Permanente ,45,,https://www.congreso.es/busqueda-de-publicaciones?p_p_id=publicaciones&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&_publicaciones_mode=mostrarTextoIntegro&_publicaciones_legislatura=XIV&_publicaciones_texto=&_publicaciones_id_texto=DSCD-14-PL-45,XIV
/public_oficiales/L14/CONG/DS/PL/DSCD-14-PL-56.PDF,CONGRESO,Pleno,DS,de 22/10/2020,56,/wc/abrirPopUp?CMD=VERDOC&CONF=BRSPUB.cnf&BASE=PU14&PIECE=PUWD&DOCS=1-1&FMT=PUWTXDTS.fmt&OPDEF=Y&QUERY=(D).PUBL.+Y+(Congreso).SECC.+Y+(Pleno-y-Diputacion-Permanente).ORSE.+Y+DSCD-14-PL-56.CODI.#1,20201022,DSCD-14-PL-56,"Congreso de los Diputados, Pleno y Dip. Perm., núm. 56,",Pleno y Diputación Permanente ,56,,https://www.congreso.es/busqueda-de-publicaciones?p_p_id=publicaciones&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&_publicaciones_mode=mostrarTextoIntegro&_publicaciones_legislatura=XIV&_publicaciones_texto=&_publicaciones_id_texto=DSCD-14-PL-56,XIV
/public_oficiales/L14/CONG/DS/PL/DSCD-14-PL-44.PDF,CONGRESO,Pleno,DS,de 15/09/2020,44,/wc/abrirPopUp?CMD=VERDOC&CONF=BRSPUB.cnf&BASE=PU14&PIECE=PUWD&DOCS=1-1&FMT=PUWTXDTS.fmt&OPDEF=Y&QUERY=(D).PUBL.+Y+(Congreso).SECC.+Y+(Pleno-y-Diputacion-Permanente).ORSE.+Y+DSCD-14-PL-44.CODI.#1,20200915,DSCD-14-PL-44,"Congreso de los Diputados, Pleno y Dip. Perm., núm. 44,",Pleno y Diputación Permanente ,44,,https://www.congreso.es/busqueda-de-publicaciones?p_p_id=publicaciones&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&_publicaciones_mode=mostrarTextoIntegro&_publicaciones_legislatura=XIV&_publicaciones_texto=&_publicaciones_id_texto=DSCD-14-PL-44,XIV
/public_oficiales/L14/CONG/DS/PL/DSCD-14-PL-55.PDF,CONGRESO,Pleno,DS,de 21/10/2020,55,/wc/abrirPopUp?CMD=VERDOC&CONF=BRSPUB.cnf&BASE=PU14&PIECE=PUWD&DOCS=1-1&FMT=PUWTXDTS.fmt&OPDEF=Y&QUERY=(D).PUBL.+Y+(Congreso).SECC.+Y+(Pleno-y-Diputacion-Permanente).ORSE.+Y+DSCD-14-PL-55.CODI.#1,20201021,DSCD-14-PL-55,"Congreso de los Diputados, Pleno y Dip. Perm., núm. 55,",Pleno y Diputación Permanente ,55,,https://www.congreso.es/busqueda-de-publicaciones?p_p_id=publicaciones&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&_publicaciones_mode=mostrarTextoIntegro&_publicaciones_legislatura=XIV&_publicaciones_texto=&_publicaciones_id_texto=DSCD-14-PL-55,XIV
/public_oficiales/L14/CONG/DS/PL/DSCD-14-PL-49.PDF,CONGRESO,Pleno,DS,de 30/09/2020,49,/wc/abrirPopUp?CMD=VERDOC&CONF=BRSPUB.cnf&BASE=PU14&PIECE=PUWD&DOCS=1-1&FMT=PUWTXDTS.fmt&OPDEF=Y&QUERY=(D).PUBL.+Y+(Congreso).SECC.+Y+(Pleno-y-Diputacion-Permanente).ORSE.+Y+DSCD-14-PL-49.CODI.#1,20200930,DSCD-14-PL-49,"Congreso de los Diputados, Pleno y Dip. Perm., núm. 49,",Pleno y Diputación Permanente ,49,,https://www.congreso.es/busqueda-de-publicaciones?p_p_id=publicaciones&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&_publicaciones_mode=mostrarTextoIntegro&_publicaciones_legislatura=XIV&_publicaciones_texto=&_publicaciones_id_texto=DSCD-14-PL-49,XIV
/public_oficiales/L14/CONG/DS/PL/DSCD-14-PL-48.PDF,CONGRESO,Pleno,DS,de 29/09/2020,48,/wc/abrirPopUp?CMD=VERDOC&CONF=BRSPUB.cnf&BASE=PU14&PIECE=PUWD&DOCS=1-1&FMT=PUWTXDTS.fmt&OPDEF=Y&QUERY=(D).PUBL.+Y+(Congreso).SECC.+Y+(Pleno-y-Diputacion-Permanente).ORSE.+Y+DSCD-14-PL-48.CODI.#1,20200929,DSCD-14-PL-48,"Congreso de los Diputados, Pleno y Dip. Perm., núm. 48,",Pleno y Diputación Permanente ,48,,https://www.congreso.es/busqueda-de-publicaciones?p_p_id=publicaciones&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&_publicaciones_mode=mostrarTextoIntegro&_publicaciones_legislatura=XIV&_publicaciones_texto=&_publicaciones_id_texto=DSCD-14-PL-48,XIV
/public_oficiales/L14/CONG/DS/PL/DSCD-14-PL-59.PDF,CONGRESO,Pleno,DS,de 29/10/2020,59,/wc/abrirPopUp?CMD=VERDOC&CONF=BRSPUB.cnf&BASE=PU14&PIECE=PUWD&DOCS=1-1&FMT=PUWTXDTS.fmt&OPDEF=Y&QUERY=(D).PUBL.+Y+(Congreso).SECC.+Y+(Pleno-y-Diputacion-Permanente).ORSE.+Y+DSCD-14-PL-59.CODI.#1,20201029,DSCD-14-PL-59,"Congreso de los Diputados, Pleno y Dip. Perm., núm. 59,",Pleno y Diputación Permanente ,59,,https://www.congreso.es/busqueda-de-publicaciones?p_p_id=publicaciones&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&_publicaciones_mode=mostrarTextoIntegro&_publicaciones_legislatura=XIV&_publicaciones_texto=&_publicaciones_id_texto=DSCD-14-PL-59,XIV
/public_oficiales/L14/CONG/DS/PL/DSCD-14-PL-50.PDF,CONGRESO,Pleno,DS,de 01/10/2020,50,/wc/abrirPopUp?CMD=VERDOC&CONF=BRSPUB.cnf&BASE=PU14&PIECE=PUWD&DOCS=1-1&FMT=PUWTXDTS.fmt&OPDEF=Y&QUERY=(D).PUBL.+Y+(Congreso).SECC.+Y+(Pleno-y-Diputacion-Permanente).ORSE.+Y+DSCD-14-PL-50.CODI.#1,20201001,DSCD-14-PL-50,"Congreso de los Diputados, Pleno y Dip. Perm., núm. 50,",Pleno y Diputación Permanente ,50,,https://www.congreso.es/busqueda-de-publicaciones?p_p_id=publicaciones&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&_publicaciones_mode=mostrarTextoIntegro&_publicaciones_legislatura=XIV&_publicaciones_texto=&_publicaciones_id_texto=DSCD-14-PL-50,XIV
/public_oficiales/L14/CONG/DS/PL/DSCD-14-PL-60.PDF,CONGRESO,Pleno,DS,de 11/11/2020,60,/wc/abrirPopUp?CMD=VERDOC&CONF=BRSPUB.cnf&BASE=PU14&PIECE=PUWD&DOCS=1-1&FMT=PUWTXDTS.fmt&OPDEF=Y&QUERY=(D).PUBL.+Y+(Congreso).SECC.+Y+(Pleno-y-Diputacion-Permanente).ORSE.+Y+DSCD-14-PL-60.CODI.#1,20201111,DSCD-14-PL-60,"Congreso de los Diputados, Pleno y Dip. Perm., núm. 60,",Pleno y Diputación Permanente ,60,,https://www.congreso.es/busqueda-de-publicaciones?p_p_id=publicaciones&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&_publicaciones_mode=mostrarTextoIntegro&_publicaciones_legislatura=XIV&_publicaciones_texto=&_publicaciones_id_texto=DSCD-14-PL-60,XIV
/public_oficiales/L14/CONG/DS/PL/DSCD-14-PL-65.PDF,CONGRESO,Pleno,DS,de 30/11/2020,65,/wc/abrirPopUp?CMD=VERDOC&CONF=BRSPUB.cnf&BASE=PU14&PIECE=PUWD&DOCS=1-1&FMT=PUWTXDTS.fmt&OPDEF=Y&QUERY=(D).PUBL.+Y+(Congreso).SECC.+Y+(Pleno-y-Diputacion-Permanente).ORSE.+Y+DSCD-14-PL-65.CODI.#1,20201130,DSCD-14-PL-65,"Congreso de los Diputados, Pleno y Dip. Perm., núm. 65,",Pleno y Diputación Permanente ,65,,https://www.congreso.es/busqueda-de-publicaciones?p_p_id=publicaciones&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&_publicaciones_mode=mostrarTextoIntegro&_publicaciones_legislatura=XIV&_publicaciones_texto=&_publicaciones_id_texto=DSCD-14-PL-65,XIV
/public_oficiales/L14/CONG/DS/PL/DSCD-14-PL-76.PDF,CONGRESO,Pleno,DS,de 03/02/2021,76,/wc/abrirPopUp?CMD=VERDOC&CONF=BRSPUB.cnf&BASE=PU14&PIECE=PUWD&DOCS=1-1&FMT=PUWTXDTS.fmt&OPDEF=Y&QUERY=(D).PUBL.+Y+(Congreso).SECC.+Y+(Pleno-y-Diputacion-Permanente).ORSE.+Y+DSCD-14-PL-76.CODI.#1,20210203,DSCD-14-PL-76,"Congreso de los Diputados, Pleno y Dip. Perm., núm. 76,",Pleno y Diputación Permanente ,76,,https://www.congreso.es/busqueda-de-publicaciones?p_p_id=publicaciones&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&_publicaciones_mode=mostrarTextoIntegro&_publicaciones_legislatura=XIV&_publicaciones_texto=&_publicaciones_id_texto=DSCD-14-PL-76,XIV
