texto_integro,fecha,diario,secc,orga,encabezado,fecha_mensaje,numdoc,mensaje,seri,ndia,subi,url,term
/wc/abrirPopUp?CMD=VERDOC&CONF=BRSPUB.cnf&BASE=PUW5&PIECE=PUW5&DOCS=1-1&FMT=PUWTXDTS.fmt&OPDEF=Y&QUERY=(D).PUBL.+Y+(Congreso).SECC.+Y+(Pleno-y-Diputacion-Permanente).ORSE.+Y+CDP199312010035.CODI.#1,19931201,/public_oficiales/L5/CONG/DS/PL/PL_035.PDF,CONGRESO DE LOS DIPUTADOS,Pleno,DS,de 01/12/1993,35,"Congreso de los Diputados, Pleno y Dip. Perm., núm. 35,",Pleno y Diputación Permanente ,35,,https://www.congreso.es/busqueda-de-publicaciones?p_p_id=publicaciones&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&_publicaciones_mode=mostrarTextoIntegro&_publicaciones_legislatura=V&_publicaciones_texto=&_publicaciones_id_texto=CDP199312010035.CODI.#1,V
/wc/abrirPopUp?CMD=VERDOC&CONF=BRSPUB.cnf&BASE=PUW5&PIECE=PUW5&DOCS=1-1&FMT=PUWTXDTS.fmt&OPDEF=Y&QUERY=(D).PUBL.+Y+(Congreso).SECC.+Y+(Pleno-y-Diputacion-Permanente).ORSE.+Y+CDP199311020023.CODI.#1,19931102,/public_oficiales/L5/CONG/DS/PL/PL_023.PDF,CONGRESO DE LOS DIPUTADOS,Pleno,DS,de 02/11/1993,23,"Congreso de los Diputados, Pleno y Dip. Perm., núm. 23,",Pleno y Diputación Permanente ,23,,https://www.congreso.es/busqueda-de-publicaciones?p_p_id=publicaciones&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&_publicaciones_mode=mostrarTextoIntegro&_publicaciones_legislatura=V&_publicaciones_texto=&_publicaciones_id_texto=CDP199311020023.CODI.#1,V
/wc/abrirPopUp?CMD=VERDOC&CONF=BRSPUB.cnf&BASE=PUW5&PIECE=PUW5&DOCS=1-1&FMT=PUWTXDTS.fmt&OPDEF=Y&QUERY=(D).PUBL.+Y+(Congreso).SECC.+Y+(Pleno-y-Diputacion-Permanente).ORSE.+Y+CDP199311300034.CODI.#1,19931130,/public_oficiales/L5/CONG/DS/PL/PL_034.PDF,CONGRESO DE LOS DIPUTADOS,Pleno,DS,de 30/11/1993,34,"Congreso de los Diputados, Pleno y Dip. Perm., núm. 34,",Pleno y Diputación Permanente ,34,,https://www.congreso.es/busqueda-de-publicaciones?p_p_id=publicaciones&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&_publicaciones_mode=mostrarTextoIntegro&_publicaciones_legislatura=V&_publicaciones_texto=&_publicaciones_id_texto=CDP199311300034.CODI.#1,V
/wc/abrirPopUp?CMD=VERDOC&CONF=BRSPUB.cnf&BASE=PUW5&PIECE=PUW5&DOCS=1-1&FMT=PUWTXDTS.fmt&OPDEF=Y&QUERY=(D).PUBL.+Y+(Congreso).SECC.+Y+(Pleno-y-Diputacion-Permanente).ORSE.+Y+CDP199310280022.CODI.#1,19931028,/public_oficiales/L5/CONG/DS/PL/PL_022.PDF,CONGRESO DE LOS DIPUTADOS,Pleno,DS,de 28/10/1993,22,"Congreso de los Diputados, Pleno y Dip. Perm., núm. 22,",Pleno y Diputación Permanente ,22,,https://www.congreso.es/busqueda-de-publicaciones?p_p_id=publicaciones&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&_publicaciones_mode=mostrarTextoIntegro&_publicaciones_legislatura=V&_publicaciones_texto=&_publicaciones_id_texto=CDP199310280022.CODI.#1,V
/wc/abrirPopUp?CMD=VERDOC&CONF=BRSPUB.cnf&BASE=PUW5&PIECE=PUW5&DOCS=1-1&FMT=PUWTXDTS.fmt&OPDEF=Y&QUERY=(D).PUBL.+Y+(Congreso).SECC.+Y+(Pleno-y-Diputacion-Permanente).ORSE.+Y+CDP199311250033.CODI.#1,19931125,/public_oficiales/L5/CONG/DS/PL/PL_033.PDF,CONGRESO DE LOS DIPUTADOS,Pleno,DS,de 25/11/1993,33,"Congreso de los Diputados, Pleno y Dip. Perm., núm. 33,",Pleno y Diputación Permanente ,33,,https://www.congreso.es/busqueda-de-publicaciones?p_p_id=publicaciones&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&_publicaciones_mode=mostrarTextoIntegro&_publicaciones_legislatura=V&_publicaciones_texto=&_publicaciones_id_texto=CDP199311250033.CODI.#1,V
/wc/abrirPopUp?CMD=VERDOC&CONF=BRSPUB.cnf&BASE=PUW5&PIECE=PUW5&DOCS=1-1&FMT=PUWTXDTS.fmt&OPDEF=Y&QUERY=(D).PUBL.+Y+(Congreso).SECC.+Y+(Pleno-y-Diputacion-Permanente).ORSE.+Y+CDP199311180029.CODI.#1,19931118,/public_oficiales/L5/CONG/DS/PL/PL_029.PDF,CONGRESO DE LOS DIPUTADOS,Pleno,DS,de 18/11/1993,29,"Congreso de los Diputados, Pleno y Dip. Perm., núm. 29,",Pleno y Diputación Permanente ,29,,https://www.congreso.es/busqueda-de-publicaciones?p_p_id=publicaciones&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&_publicaciones_mode=mostrarTextoIntegro&_publicaciones_legislatura=V&_publicaciones_texto=&_publicaciones_id_texto=CDP199311180029.CODI.#1,V
/wc/abrirPopUp?CMD=VERDOC&CONF=BRSPUB.cnf&BASE=PUW5&PIECE=PUW5&DOCS=1-1&FMT=PUWTXDTS.fmt&OPDEF=Y&QUERY=(D).PUBL.+Y+(Congreso).SECC.+Y+(Pleno-y-Diputacion-Permanente).ORSE.+Y+CDP199311170028.CODI.#1,19931117,/public_oficiales/L5/CONG/DS/PL/PL_028.PDF,CONGRESO DE LOS DIPUTADOS,Pleno,DS,de 17/11/1993,28,"Congreso de los Diputados, Pleno y Dip. Perm., núm. 28,",Pleno y Diputación Permanente ,28,,https://www.congreso.es/busqueda-de-publicaciones?p_p_id=publicaciones&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&_publicaciones_mode=mostrarTextoIntegro&_publicaciones_legislatura=V&_publicaciones_texto=&_publicaciones_id_texto=CDP199311170028.CODI.#1,V
/wc/abrirPopUp?CMD=VERDOC&CONF=BRSPUB.cnf&BASE=PUW5&PIECE=PUW5&DOCS=1-1&FMT=PUWTXDTS.fmt&OPDEF=Y&QUERY=(D).PUBL.+Y+(Congreso).SECC.+Y+(Pleno-y-Diputacion-Permanente).ORSE.+Y+CDP199312160039.CODI.#1,19931216,/public_oficiales/L5/CONG/DS/PL/PL_039.PDF,CONGRESO DE LOS DIPUTADOS,Pleno,DS,de 16/12/1993,39,"Congreso de los Diputados, Pleno y Dip. Perm., núm. 39,",Pleno y Diputación Permanente ,39,,https://www.congreso.es/busqueda-de-publicaciones?p_p_id=publicaciones&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&_publicaciones_mode=mostrarTextoIntegro&_publicaciones_legislatura=V&_publicaciones_texto=&_publicaciones_id_texto=CDP199312160039.CODI.#1,V
/wc/abrirPopUp?CMD=VERDOC&CONF=BRSPUB.cnf&BASE=PUW5&PIECE=PUW5&DOCS=1-1&FMT=PUWTXDTS.fmt&OPDEF=Y&QUERY=(D).PUBL.+Y+(Congreso).SECC.+Y+(Pleno-y-Diputacion-Permanente).ORSE.+Y+CDP199311160027.CODI.#1,19931116,/public_oficiales/L5/CONG/DS/PL/PL_027.PDF,CONGRESO DE LOS DIPUTADOS,Pleno,DS,de 16/11/1993,27,"Congreso de los Diputados, Pleno y Dip. Perm., núm. 27,",Pleno y Diputación Permanente ,27,,https://www.congreso.es/busqueda-de-publicaciones?p_p_id=publicaciones&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&_publicaciones_mode=mostrarTextoIntegro&_publicaciones_legislatura=V&_publicaciones_texto=&_publicaciones_id_texto=CDP199311160027.CODI.#1,V
/wc/abrirPopUp?CMD=VERDOC&CONF=BRSPUB.cnf&BASE=PUW5&PIECE=PUW5&DOCS=1-1&FMT=PUWTXDTS.fmt&OPDEF=Y&QUERY=(D).PUBL.+Y+(Congreso).SECC.+Y+(Pleno-y-Diputacion-Permanente).ORSE.+Y+CDP199312150038.CODI.#1,19931215,/public_oficiales/L5/CONG/DS/PL/PL_038.PDF,CONGRESO DE LOS DIPUTADOS,Pleno,DS,de 15/12/1993,38,"Congreso de los Diputados, Pleno y Dip. Perm., núm. 38,",Pleno y Diputación Permanente ,38,,https://www.congreso.es/busqueda-de-publicaciones?p_p_id=publicaciones&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&_publicaciones_mode=mostrarTextoIntegro&_publicaciones_legislatura=V&_publicaciones_texto=&_publicaciones_id_texto=CDP199312150038.CODI.#1,V
