diario,secc,orga,encabezado,fecha_mensaje,numdoc,texto_integro,fecha,cve,mensaje,seri,ndia,subi,url,term
/public_oficiales/L12/CONG/DS/PL/DSCD-12-PL-22.PDF,CONGRESO,Pleno,DS,de 15/12/2016,22,/wc/abrirPopUp?CMD=VERDOC&CONF=BRSPUB.cnf&BASE=PU12&PIECE=PU12&DOCS=1-1&FMT=PUWTXDTS.fmt&OPDEF=Y&QUERY=(D).PUBL.+Y+(Congreso).SECC.+Y+(Pleno-y-Diputacion-Permanente).ORSE.+Y+DSCD-12-PL-22.CODI.#1,20161215,DSCD-12-PL-22,"Congreso de los Diputados, Pleno y Dip. Perm., núm. 22,",Pleno y Diputación Permanente ,22,,https://www.congreso.es/busqueda-de-publicaciones?p_p_id=publicaciones&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&_publicaciones_mode=mostrarTextoIntegro&_publicaciones_legislatura=XII&_publicaciones_texto=&_publicaciones_id_texto=DSCD-12-PL-22,XII
/public_oficiales/L12/CONG/DS/PL/DSCD-12-PL-33.PDF,CONGRESO,Pleno,DS,de 22/02/2017,33,/wc/abrirPopUp?CMD=VERDOC&CONF=BRSPUB.cnf&BASE=PU12&PIECE=PU12&DOCS=1-1&FMT=PUWTXDTS.fmt&OPDEF=Y&QUERY=(D).PUBL.+Y+(Congreso).SECC.+Y+(Pleno-y-Diputacion-Permanente).ORSE.+Y+DSCD-12-PL-33.CODI.#1,20170222,DSCD-12-PL-33,"Congreso de los Diputados, Pleno y Dip. Perm., núm. 33,",Pleno y Diputación Permanente ,33,,https://www.congreso.es/busqueda-de-publicaciones?p_p_id=publicaciones&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&_publicaciones_mode=mostrarTextoIntegro&_publicaciones_legislatura=XII&_publicaciones_texto=&_publicaciones_id_texto=DSCD-12-PL-33,XII
/public_oficiales/L12/CONG/DS/PL/DSCD-12-PL-29.PDF,CONGRESO,Pleno,DS,de 14/02/2017,29,/wc/abrirPopUp?CMD=VERDOC&CONF=BRSPUB.cnf&BASE=PU12&PIECE=PU12&DOCS=1-1&FMT=PUWTXDTS.fmt&OPDEF=Y&QUERY=(D).PUBL.+Y+(Congreso).SECC.+Y+(Pleno-y-Diputacion-Permanente).ORSE.+Y+DSCD-12-PL-29.CODI.#1,20170214,DSCD-12-PL-29,"Congreso de los Diputados, Pleno y Dip. Perm., núm. 29,",Pleno y Diputación Permanente ,29,,https://www.congreso.es/busqueda-de-publicaciones?p_p_id=publicaciones&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&_publicaciones_mode=mostrarTextoIntegro&_publicaciones_legislatura=XII&_publicaciones_texto=&_publicaciones_id_texto=DSCD-12-PL-29,XII
/public_oficiales/L12/CONG/DS/PL/DSCD-12-PL-28.PDF,CONGRESO,Pleno,DS,de 02/02/2017,28,/wc/abrirPopUp?CMD=VERDOC&CONF=BRSPUB.cnf&BASE=PU12&PIECE=PU12&DOCS=1-1&FMT=PUWTXDTS.fmt&OPDEF=Y&QUERY=(D).PUBL.+Y+(Congreso).SECC.+Y+(Pleno-y-Diputacion-Permanente).ORSE.+Y+DSCD-12-PL-28.CODI.#1,20170202,DSCD-12-PL-28,"Congreso de los Diputados, Pleno y Dip. Perm., núm. 28,",Pleno y Diputación Permanente ,28,,https://www.congreso.es/busqueda-de-publicaciones?p_p_id=publicaciones&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&_publicaciones_mode=mostrarTextoIntegro&_publicaciones_legislatura=XII&_publicaciones_texto=&_publicaciones_id_texto=DSCD-12-PL-28,XII
/public_oficiales/L12/CONG/DS/PL/DSCD-12-PL-39.PDF,CONGRESO,Pleno,DS,de 16/03/2017,39,/wc/abrirPopUp?CMD=VERDOC&CONF=BRSPUB.cnf&BASE=PU12&PIECE=PU12&DOCS=1-1&FMT=PUWTXDTS.fmt&OPDEF=Y&QUERY=(D).PUBL.+Y+(Congreso).SECC.+Y+(Pleno-y-Diputacion-Permanente).ORSE.+Y+DSCD-12-PL-39.CODI.#1,20170316,DSCD-12-PL-39,"Congreso de los Diputados, Pleno y Dip. Perm., núm. 39,",Pleno y Diputación Permanente ,39,,https://www.congreso.es/busqueda-de-publicaciones?p_p_id=publicaciones&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&_publicaciones_mode=mostrarTextoIntegro&_publicaciones_legislatura=XII&_publicaciones_texto=&_publicaciones_id_texto=DSCD-12-PL-39,XII
/public_oficiales/L12/CONG/DS/PL/DSCD-12-PL-27.PDF,CONGRESO,Pleno,DS,de 01/02/2017,27,/wc/abrirPopUp?CMD=VERDOC&CONF=BRSPUB.cnf&BASE=PU12&PIECE=PU12&DOCS=1-1&FMT=PUWTXDTS.fmt&OPDEF=Y&QUERY=(D).PUBL.+Y+(Congreso).SECC.+Y+(Pleno-y-Diputacion-Permanente).ORSE.+Y+DSCD-12-PL-27.CODI.#1,20170201,DSCD-12-PL-27,"Congreso de los Diputados, Pleno y Dip. Perm., núm. 27,",Pleno y Diputación Permanente ,27,,https://www.congreso.es/busqueda-de-publicaciones?p_p_id=publicaciones&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&_publicaciones_mode=mostrarTextoIntegro&_publicaciones_legislatura=XII&_publicaciones_texto=&_publicaciones_id_texto=DSCD-12-PL-27,XII
/public_oficiales/L12/CONG/DS/PL/DSCD-12-PL-38.PDF,CONGRESO,Pleno,DS,de 15/03/2017,38,/wc/abrirPopUp?CMD=VERDOC&CONF=BRSPUB.cnf&BASE=PU12&PIECE=PU12&DOCS=1-1&FMT=PUWTXDTS.fmt&OPDEF=Y&QUERY=(D).PUBL.+Y+(Congreso).SECC.+Y+(Pleno-y-Diputacion-Permanente).ORSE.+Y+DSCD-12-PL-38.CODI.#1,20170315,DSCD-12-PL-38,"Congreso de los Diputados, Pleno y Dip. Perm., núm. 38,",Pleno y Diputación Permanente ,38,,https://www.congreso.es/busqueda-de-publicaciones?p_p_id=publicaciones&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&_publicaciones_mode=mostrarTextoIntegro&_publicaciones_legislatura=XII&_publicaciones_texto=&_publicaciones_id_texto=DSCD-12-PL-38,XII
/public_oficiales/L12/CONG/DS/PL/DSCD-12-PL-26.PDF,CONGRESO,Pleno,DS,de 31/01/2017,26,/wc/abrirPopUp?CMD=VERDOC&CONF=BRSPUB.cnf&BASE=PU12&PIECE=PU12&DOCS=1-1&FMT=PUWTXDTS.fmt&OPDEF=Y&QUERY=(D).PUBL.+Y+(Congreso).SECC.+Y+(Pleno-y-Diputacion-Permanente).ORSE.+Y+DSCD-12-PL-26.CODI.#1,20170131,DSCD-12-PL-26,"Congreso de los Diputados, Pleno y Dip. Perm., núm. 26,",Pleno y Diputación Permanente ,26,,https://www.congreso.es/busqueda-de-publicaciones?p_p_id=publicaciones&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&_publicaciones_mode=mostrarTextoIntegro&_publicaciones_legislatura=XII&_publicaciones_texto=&_publicaciones_id_texto=DSCD-12-PL-26,XII
/public_oficiales/L12/CONG/DS/PL/DSCD-12-PL-37.PDF,CONGRESO,Pleno,DS,de 14/03/2017,37,/wc/abrirPopUp?CMD=VERDOC&CONF=BRSPUB.cnf&BASE=PU12&PIECE=PU12&DOCS=1-1&FMT=PUWTXDTS.fmt&OPDEF=Y&QUERY=(D).PUBL.+Y+(Congreso).SECC.+Y+(Pleno-y-Diputacion-Permanente).ORSE.+Y+DSCD-12-PL-37.CODI.#1,20170314,DSCD-12-PL-37,"Congreso de los Diputados, Pleno y Dip. Perm., núm. 37,",Pleno y Diputación Permanente ,37,,https://www.congreso.es/busqueda-de-publicaciones?p_p_id=publicaciones&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&_publicaciones_mode=mostrarTextoIntegro&_publicaciones_legislatura=XII&_publicaciones_texto=&_publicaciones_id_texto=DSCD-12-PL-37,XII
/public_oficiales/L12/CONG/DS/PL/DSCD-12-PL-43.PDF,CONGRESO,Pleno,DS,de 29/03/2017,43,/wc/abrirPopUp?CMD=VERDOC&CONF=BRSPUB.cnf&BASE=PU12&PIECE=PU12&DOCS=1-1&FMT=PUWTXDTS.fmt&OPDEF=Y&QUERY=(D).PUBL.+Y+(Congreso).SECC.+Y+(Pleno-y-Diputacion-Permanente).ORSE.+Y+DSCD-12-PL-43.CODI.#1,20170329,DSCD-12-PL-43,"Congreso de los Diputados, Pleno y Dip. Perm., núm. 43,",Pleno y Diputación Permanente ,43,,https://www.congreso.es/busqueda-de-publicaciones?p_p_id=publicaciones&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&_publicaciones_mode=mostrarTextoIntegro&_publicaciones_legislatura=XII&_publicaciones_texto=&_publicaciones_id_texto=DSCD-12-PL-43,XII
/public_oficiales/L12/CONG/DS/PL/DSCD-12-PL-54.PDF,CONGRESO,Pleno,DS,de 17/05/2017,54,/wc/abrirPopUp?CMD=VERDOC&CONF=BRSPUB.cnf&BASE=PU12&PIECE=PU12&DOCS=1-1&FMT=PUWTXDTS.fmt&OPDEF=Y&QUERY=(D).PUBL.+Y+(Congreso).SECC.+Y+(Pleno-y-Diputacion-Permanente).ORSE.+Y+DSCD-12-PL-54.CODI.#1,20170517,DSCD-12-PL-54,"Congreso de los Diputados, Pleno y Dip. Perm., núm. 54,",Pleno y Diputación Permanente ,54,,https://www.congreso.es/busqueda-de-publicaciones?p_p_id=publicaciones&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&_publicaciones_mode=mostrarTextoIntegro&_publicaciones_legislatura=XII&_publicaciones_texto=&_publicaciones_id_texto=DSCD-12-PL-54,XII
/public_oficiales/L12/CONG/DS/PL/DSCD-12-PL-42.PDF,CONGRESO,Pleno,DS,de 28/03/2017,42,/wc/abrirPopUp?CMD=VERDOC&CONF=BRSPUB.cnf&BASE=PU12&PIECE=PU12&DOCS=1-1&FMT=PUWTXDTS.fmt&OPDEF=Y&QUERY=(D).PUBL.+Y+(Congreso).SECC.+Y+(Pleno-y-Diputacion-Permanente).ORSE.+Y+DSCD-12-PL-42.CODI.#1,20170328,DSCD-12-PL-42,"Congreso de los Diputados, Pleno y Dip. Perm., núm. 42,",Pleno y Diputación Permanente ,42,,https://www.congreso.es/busqueda-de-publicaciones?p_p_id=publicaciones&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&_publicaciones_mode=mostrarTextoIntegro&_publicaciones_legislatura=XII&_publicaciones_texto=&_publicaciones_id_texto=DSCD-12-PL-42,XII
/public_oficiales/L12/CONG/DS/PL/DSCD-12-PL-53.PDF,CONGRESO,Pleno,DS,de 16/05/2017,53,/wc/abrirPopUp?CMD=VERDOC&CONF=BRSPUB.cnf&BASE=PU12&PIECE=PU12&DOCS=1-1&FMT=PUWTXDTS.fmt&OPDEF=Y&QUERY=(D).PUBL.+Y+(Congreso).SECC.+Y+(Pleno-y-Diputacion-Permanente).ORSE.+Y+DSCD-12-PL-53.CODI.#1,20170516,DSCD-12-PL-53,"Congreso de los Diputados, Pleno y Dip. Perm., núm. 53,",Pleno y Diputación Permanente ,53,,https://www.congreso.es/busqueda-de-publicaciones?p_p_id=publicaciones&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&_publicaciones_mode=mostrarTextoIntegro&_publicaciones_legislatura=XII&_publicaciones_texto=&_publicaciones_id_texto=DSCD-12-PL-53,XII
/public_oficiales/L12/CONG/DS/PL/DSCD-12-PL-41.PDF,CONGRESO,Pleno,DS,de 22/03/2017,41,/wc/abrirPopUp?CMD=VERDOC&CONF=BRSPUB.cnf&BASE=PU12&PIECE=PU12&DOCS=1-1&FMT=PUWTXDTS.fmt&OPDEF=Y&QUERY=(D).PUBL.+Y+(Congreso).SECC.+Y+(Pleno-y-Diputacion-Permanente).ORSE.+Y+DSCD-12-PL-41.CODI.#1,20170322,DSCD-12-PL-41,"Congreso de los Diputados, Pleno y Dip. Perm., núm. 41,",Pleno y Diputación Permanente ,41,,https://www.congreso.es/busqueda-de-publicaciones?p_p_id=publicaciones&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&_publicaciones_mode=mostrarTextoIntegro&_publicaciones_legislatura=XII&_publicaciones_texto=&_publicaciones_id_texto=DSCD-12-PL-41,XII
/public_oficiales/L12/CONG/DS/PL/DSCD-12-PL-52.PDF,CONGRESO,Pleno,DS,de 11/05/2017,52,/wc/abrirPopUp?CMD=VERDOC&CONF=BRSPUB.cnf&BASE=PU12&PIECE=PU12&DOCS=1-1&FMT=PUWTXDTS.fmt&OPDEF=Y&QUERY=(D).PUBL.+Y+(Congreso).SECC.+Y+(Pleno-y-Diputacion-Permanente).ORSE.+Y+DSCD-12-PL-52.CODI.#1,20170511,DSCD-12-PL-52,"Congreso de los Diputados, Pleno y Dip. Perm., núm. 52,",Pleno y Diputación Permanente ,52,,https://www.congreso.es/busqueda-de-publicaciones?p_p_id=publicaciones&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&_publicaciones_mode=mostrarTextoIntegro&_publicaciones_legislatura=XII&_publicaciones_texto=&_publicaciones_id_texto=DSCD-12-PL-52,XII
/public_oficiales/L12/CONG/DS/PL/DSCD-12-PL-51.PDF,CONGRESO,Pleno,DS,de 10/05/2017,51,/wc/abrirPopUp?CMD=VERDOC&CONF=BRSPUB.cnf&BASE=PU12&PIECE=PU12&DOCS=1-1&FMT=PUWTXDTS.fmt&OPDEF=Y&QUERY=(D).PUBL.+Y+(Congreso).SECC.+Y+(Pleno-y-Diputacion-Permanente).ORSE.+Y+DSCD-12-PL-51.CODI.#1,20170510,DSCD-12-PL-51,"Congreso de los Diputados, Pleno y Dip. Perm., núm. 51,",Pleno y Diputación Permanente ,51,,https://www.congreso.es/busqueda-de-publicaciones?p_p_id=publicaciones&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&_publicaciones_mode=mostrarTextoIntegro&_publicaciones_legislatura=XII&_publicaciones_texto=&_publicaciones_id_texto=DSCD-12-PL-51,XII
/public_oficiales/L12/CONG/DS/PL/DSCD-12-PL-47.PDF,CONGRESO,Pleno,DS,de 06/04/2017,47,/wc/abrirPopUp?CMD=VERDOC&CONF=BRSPUB.cnf&BASE=PU12&PIECE=PU12&DOCS=1-1&FMT=PUWTXDTS.fmt&OPDEF=Y&QUERY=(D).PUBL.+Y+(Congreso).SECC.+Y+(Pleno-y-Diputacion-Permanente).ORSE.+Y+DSCD-12-PL-47.CODI.#1,20170406,DSCD-12-PL-47,"Congreso de los Diputados, Pleno y Dip. Perm., núm. 47,",Pleno y Diputación Permanente ,47,,https://www.congreso.es/busqueda-de-publicaciones?p_p_id=publicaciones&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&_publicaciones_mode=mostrarTextoIntegro&_publicaciones_legislatura=XII&_publicaciones_texto=&_publicaciones_id_texto=DSCD-12-PL-47,XII
/public_oficiales/L12/CONG/DS/PL/DSCD-12-PL-58.PDF,CONGRESO,Pleno,DS,de 30/05/2017,58,/wc/abrirPopUp?CMD=VERDOC&CONF=BRSPUB.cnf&BASE=PU12&PIECE=PU12&DOCS=1-1&FMT=PUWTXDTS.fmt&OPDEF=Y&QUERY=(D).PUBL.+Y+(Congreso).SECC.+Y+(Pleno-y-Diputacion-Permanente).ORSE.+Y+DSCD-12-PL-58.CODI.#1,20170530,DSCD-12-PL-58,"Congreso de los Diputados, Pleno y Dip. Perm., núm. 58,",Pleno y Diputación Permanente ,58,,https://www.congreso.es/busqueda-de-publicaciones?p_p_id=publicaciones&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&_publicaciones_mode=mostrarTextoIntegro&_publicaciones_legislatura=XII&_publicaciones_texto=&_publicaciones_id_texto=DSCD-12-PL-58,XII
/public_oficiales/L12/CONG/DS/PL/DSCD-12-PL-46.PDF,CONGRESO,Pleno,DS,de 05/04/2017,46,/wc/abrirPopUp?CMD=VERDOC&CONF=BRSPUB.cnf&BASE=PU12&PIECE=PU12&DOCS=1-1&FMT=PUWTXDTS.fmt&OPDEF=Y&QUERY=(D).PUBL.+Y+(Congreso).SECC.+Y+(Pleno-y-Diputacion-Permanente).ORSE.+Y+DSCD-12-PL-46.CODI.#1,20170405,DSCD-12-PL-46,"Congreso de los Diputados, Pleno y Dip. Perm., núm. 46,",Pleno y Diputación Permanente ,46,,https://www.congreso.es/busqueda-de-publicaciones?p_p_id=publicaciones&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&_publicaciones_mode=mostrarTextoIntegro&_publicaciones_legislatura=XII&_publicaciones_texto=&_publicaciones_id_texto=DSCD-12-PL-46,XII
/public_oficiales/L12/CONG/DS/PL/DSCD-12-PL-57.PDF,CONGRESO,Pleno,DS,de 29/05/2017,57,/wc/abrirPopUp?CMD=VERDOC&CONF=BRSPUB.cnf&BASE=PU12&PIECE=PU12&DOCS=1-1&FMT=PUWTXDTS.fmt&OPDEF=Y&QUERY=(D).PUBL.+Y+(Congreso).SECC.+Y+(Pleno-y-Diputacion-Permanente).ORSE.+Y+DSCD-12-PL-57.CODI.#1,20170529,DSCD-12-PL-57,"Congreso de los Diputados, Pleno y Dip. Perm., núm. 57,",Pleno y Diputación Permanente ,57,,https://www.congreso.es/busqueda-de-publicaciones?p_p_id=publicaciones&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&_publicaciones_mode=mostrarTextoIntegro&_publicaciones_legislatura=XII&_publicaciones_texto=&_publicaciones_id_texto=DSCD-12-PL-57,XII
/public_oficiales/L12/CONG/DS/PL/DSCD-12-PL-45.PDF,CONGRESO,Pleno,DS,de 04/04/2017,45,/wc/abrirPopUp?CMD=VERDOC&CONF=BRSPUB.cnf&BASE=PU12&PIECE=PU12&DOCS=1-1&FMT=PUWTXDTS.fmt&OPDEF=Y&QUERY=(D).PUBL.+Y+(Congreso).SECC.+Y+(Pleno-y-Diputacion-Permanente).ORSE.+Y+DSCD-12-PL-45.CODI.#1,20170404,DSCD-12-PL-45,"Congreso de los Diputados, Pleno y Dip. Perm., núm. 45,",Pleno y Diputación Permanente ,45,,https://www.congreso.es/busqueda-de-publicaciones?p_p_id=publicaciones&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&_publicaciones_mode=mostrarTextoIntegro&_publicaciones_legislatura=XII&_publicaciones_texto=&_publicaciones_id_texto=DSCD-12-PL-45,XII
/public_oficiales/L12/CONG/DS/PL/DSCD-12-PL-56-C1.PDF,CONGRESO,Pleno,DS,de 18/05/2017,56,/wc/abrirPopUp?CMD=VERDOC&CONF=BRSPUB.cnf&BASE=PU12&PIECE=PU12&DOCS=1-1&FMT=PUWTXDTS.fmt&OPDEF=Y&QUERY=(D).PUBL.+Y+(Congreso).SECC.+Y+(Pleno-y-Diputacion-Permanente).ORSE.+Y+DSCD-12-PL-56-C1 DSCD-12-PL-56.CODI.#1,20170518,DSCD-12-PL-56-C1,"Congreso de los Diputados, Pleno y Dip. Perm., núm.<br/> 56,",Pleno y Diputación Permanente ,56,,https://www.congreso.es/busqueda-de-publicaciones?p_p_id=publicaciones&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&_publicaciones_mode=mostrarTextoIntegro&_publicaciones_legislatura=XII&_publicaciones_texto=&_publicaciones_id_texto=DSCD-12-PL-56-C1,XII
/public_oficiales/L12/CONG/DS/PL/DSCD-12-PL-44.PDF,CONGRESO,Pleno,DS,de 30/03/2017,44,/wc/abrirPopUp?CMD=VERDOC&CONF=BRSPUB.cnf&BASE=PU12&PIECE=PU12&DOCS=1-1&FMT=PUWTXDTS.fmt&OPDEF=Y&QUERY=(D).PUBL.+Y+(Congreso).SECC.+Y+(Pleno-y-Diputacion-Permanente).ORSE.+Y+DSCD-12-PL-44.CODI.#1,20170330,DSCD-12-PL-44,"Congreso de los Diputados, Pleno y Dip. Perm., núm. 44,",Pleno y Diputación Permanente ,44,,https://www.congreso.es/busqueda-de-publicaciones?p_p_id=publicaciones&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&_publicaciones_mode=mostrarTextoIntegro&_publicaciones_legislatura=XII&_publicaciones_texto=&_publicaciones_id_texto=DSCD-12-PL-44,XII
/public_oficiales/L12/CONG/DS/PL/DSCD-12-PL-55.PDF,CONGRESO,Pleno,DS,de 18/05/2017,55,/wc/abrirPopUp?CMD=VERDOC&CONF=BRSPUB.cnf&BASE=PU12&PIECE=PU12&DOCS=1-1&FMT=PUWTXDTS.fmt&OPDEF=Y&QUERY=(D).PUBL.+Y+(Congreso).SECC.+Y+(Pleno-y-Diputacion-Permanente).ORSE.+Y+DSCD-12-PL-55.CODI.#1,20170518,DSCD-12-PL-55,"Congreso de los Diputados, Pleno y Dip. Perm., núm. 55,",Pleno y Diputación Permanente ,55,,https://www.congreso.es/busqueda-de-publicaciones?p_p_id=publicaciones&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&_publicaciones_mode=mostrarTextoIntegro&_publicaciones_legislatura=XII&_publicaciones_texto=&_publicaciones_id_texto=DSCD-12-PL-55,XII
/public_oficiales/L12/CONG/DS/PL/DSCD-12-PL-49.PDF,CONGRESO,Pleno,DS,de 04/05/2017,49,/wc/abrirPopUp?CMD=VERDOC&CONF=BRSPUB.cnf&BASE=PU12&PIECE=PU12&DOCS=1-1&FMT=PUWTXDTS.fmt&OPDEF=Y&QUERY=(D).PUBL.+Y+(Congreso).SECC.+Y+(Pleno-y-Diputacion-Permanente).ORSE.+Y+DSCD-12-PL-49.CODI.#1,20170504,DSCD-12-PL-49,"Congreso de los Diputados, Pleno y Dip. Perm., núm. 49,",Pleno y Diputación Permanente ,49,,https://www.congreso.es/busqueda-de-publicaciones?p_p_id=publicaciones&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&_publicaciones_mode=mostrarTextoIntegro&_publicaciones_legislatura=XII&_publicaciones_texto=&_publicaciones_id_texto=DSCD-12-PL-49,XII
/public_oficiales/L12/CONG/DS/PL/DSCD-12-PL-48.PDF,CONGRESO,Pleno,DS,de 03/05/2017,48,/wc/abrirPopUp?CMD=VERDOC&CONF=BRSPUB.cnf&BASE=PU12&PIECE=PU12&DOCS=1-1&FMT=PUWTXDTS.fmt&OPDEF=Y&QUERY=(D).PUBL.+Y+(Congreso).SECC.+Y+(Pleno-y-Diputacion-Permanente).ORSE.+Y+DSCD-12-PL-48.CODI.#1,20170503,DSCD-12-PL-48,"Congreso de los Diputados, Pleno y Dip. Perm., núm. 48,",Pleno y Diputación Permanente ,48,,https://www.congreso.es/busqueda-de-publicaciones?p_p_id=publicaciones&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&_publicaciones_mode=mostrarTextoIntegro&_publicaciones_legislatura=XII&_publicaciones_texto=&_publicaciones_id_texto=DSCD-12-PL-48,XII
/public_oficiales/L12/CONG/DS/PL/DSCD-12-PL-59.PDF,CONGRESO,Pleno,DS,de 31/05/2017,59,/wc/abrirPopUp?CMD=VERDOC&CONF=BRSPUB.cnf&BASE=PU12&PIECE=PU12&DOCS=1-1&FMT=PUWTXDTS.fmt&OPDEF=Y&QUERY=(D).PUBL.+Y+(Congreso).SECC.+Y+(Pleno-y-Diputacion-Permanente).ORSE.+Y+DSCD-12-PL-59.CODI.#1,20170531,DSCD-12-PL-59,"Congreso de los Diputados, Pleno y Dip. Perm., núm. 59,",Pleno y Diputación Permanente ,59,,https://www.congreso.es/busqueda-de-publicaciones?p_p_id=publicaciones&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&_publicaciones_mode=mostrarTextoIntegro&_publicaciones_legislatura=XII&_publicaciones_texto=&_publicaciones_id_texto=DSCD-12-PL-59,XII
/public_oficiales/L12/CONG/DS/PL/DSCD-12-PL-50.PDF,CONGRESO,Pleno,DS,de 09/05/2017,50,/wc/abrirPopUp?CMD=VERDOC&CONF=BRSPUB.cnf&BASE=PU12&PIECE=PU12&DOCS=1-1&FMT=PUWTXDTS.fmt&OPDEF=Y&QUERY=(D).PUBL.+Y+(Congreso).SECC.+Y+(Pleno-y-Diputacion-Permanente).ORSE.+Y+DSCD-12-PL-50.CODI.#1,20170509,DSCD-12-PL-50,"Congreso de los Diputados, Pleno y Dip. Perm., núm. 50,",Pleno y Diputación Permanente ,50,,https://www.congreso.es/busqueda-de-publicaciones?p_p_id=publicaciones&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&_publicaciones_mode=mostrarTextoIntegro&_publicaciones_legislatura=XII&_publicaciones_texto=&_publicaciones_id_texto=DSCD-12-PL-50,XII
/public_oficiales/L12/CONG/DS/PL/DSCD-12-PL-60-C1.PDF,CONGRESO,Pleno,DS,de 13/06/2017,60,/wc/abrirPopUp?CMD=VERDOC&CONF=BRSPUB.cnf&BASE=PU12&PIECE=PU12&DOCS=1-1&FMT=PUWTXDTS.fmt&OPDEF=Y&QUERY=(D).PUBL.+Y+(Congreso).SECC.+Y+(Pleno-y-Diputacion-Permanente).ORSE.+Y+DSCD-12-PL-60-C1 DSCD-12-PL-60.CODI.#1,20170613,DSCD-12-PL-60-C1,"Congreso de los Diputados, Pleno y Dip. Perm., núm.<br/> 60,",Pleno y Diputación Permanente ,60,,https://www.congreso.es/busqueda-de-publicaciones?p_p_id=publicaciones&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&_publicaciones_mode=mostrarTextoIntegro&_publicaciones_legislatura=XII&_publicaciones_texto=&_publicaciones_id_texto=DSCD-12-PL-60-C1,XII
/public_oficiales/L12/CONG/DS/PL/DSCD-12-PL-65.PDF,CONGRESO,Pleno,DS,de 27/06/2017,65,/wc/abrirPopUp?CMD=VERDOC&CONF=BRSPUB.cnf&BASE=PU12&PIECE=PU12&DOCS=1-1&FMT=PUWTXDTS.fmt&OPDEF=Y&QUERY=(D).PUBL.+Y+(Congreso).SECC.+Y+(Pleno-y-Diputacion-Permanente).ORSE.+Y+DSCD-12-PL-65.CODI.#1,20170627,DSCD-12-PL-65,"Congreso de los Diputados, Pleno y Dip. Perm., núm. 65,",Pleno y Diputación Permanente ,65,,https://www.congreso.es/busqueda-de-publicaciones?p_p_id=publicaciones&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&_publicaciones_mode=mostrarTextoIntegro&_publicaciones_legislatura=XII&_publicaciones_texto=&_publicaciones_id_texto=DSCD-12-PL-65,XII
/public_oficiales/L12/CONG/DS/PL/DSCD-12-PL-76.PDF,CONGRESO,Pleno,DS,de 21/09/2017,76,/wc/abrirPopUp?CMD=VERDOC&CONF=BRSPUB.cnf&BASE=PU12&PIECE=PU12&DOCS=1-1&FMT=PUWTXDTS.fmt&OPDEF=Y&QUERY=(D).PUBL.+Y+(Congreso).SECC.+Y+(Pleno-y-Diputacion-Permanente).ORSE.+Y+DSCD-12-PL-76.CODI.#1,20170921,DSCD-12-PL-76,"Congreso de los Diputados, Pleno y Dip. Perm., núm. 76,",Pleno y Diputación Permanente ,76,,https://www.congreso.es/busqueda-de-publicaciones?p_p_id=publicaciones&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&_publicaciones_mode=mostrarTextoIntegro&_publicaciones_legislatura=XII&_publicaciones_texto=&_publicaciones_id_texto=DSCD-12-PL-76,XII
