texto_integro,fecha,diario,secc,orga,encabezado,fecha_mensaje,numdoc,mensaje,seri,ndia,subi,url,term,cve
/wc/abrirPopUp?CMD=VERDOC&CONF=BRSPUB.cnf&BASE=PU10&PIECE=PU10&DOCS=1-1&FMT=PUWTXDTS.fmt&OPDEF=Y&QUERY=(D).PUBL.+Y+(Congreso).SECC.+Y+(Pleno-y-Diputacion-Permanente).ORSE.+Y+DSCD-10-PL-237.CODI.#1,20141111,/public_oficiales/L10/CONG/DS/PL/DSCD-10-PL-237.PDF,CONGRESO,Pleno,DS,de 11/11/2014,237,"Congreso de los Diputados, Pleno y Dip. Perm., núm. 237,",Pleno y Diputación Permanente ,237,,https://www.congreso.es/busqueda-de-publicaciones?p_p_id=publicaciones&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&_publicaciones_mode=mostrarTextoIntegro&_publicaciones_legislatura=X&_publicaciones_texto=&_publicaciones_id_texto=DSCD-10-PL-237,X,DSCD-10-PL-237
/wc/abrirPopUp?CMD=VERDOC&CONF=BRSPUB.cnf&BASE=PU10&PIECE=PU10&DOCS=1-1&FMT=PUWTXDTS.fmt&OPDEF=Y&QUERY=(D).PUBL.+Y+(Congreso).SECC.+Y+(Pleno-y-Diputacion-Permanente).ORSE.+Y+DSCD-10-PL-227.CODI.#1,20141014,/public_oficiales/L10/CONG/DS/PL/DSCD-10-PL-227.PDF,CONGRESO,Pleno,DS,de 14/10/2014,227,"Congreso de los Diputados, Pleno y Dip. Perm., núm. 227,",Pleno y Diputación Permanente ,227,,https://www.congreso.es/busqueda-de-publicaciones?p_p_id=publicaciones&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&_publicaciones_mode=mostrarTextoIntegro&_publicaciones_legislatura=X&_publicaciones_texto=&_publicaciones_id_texto=DSCD-10-PL-227,X,DSCD-10-PL-227
/wc/abrirPopUp?CMD=VERDOC&CONF=BRSPUB.cnf&BASE=PU10&PIECE=PU10&DOCS=1-1&FMT=PUWTXDTS.fmt&OPDEF=Y&QUERY=(D).PUBL.+Y+(Congreso).SECC.+Y+(Pleno-y-Diputacion-Permanente).ORSE.+Y+DSCD-10-PL-238.CODI.#1,20141112,/public_oficiales/L10/CONG/DS/PL/DSCD-10-PL-238.PDF,CONGRESO,Pleno,DS,de 12/11/2014,238,"Congreso de los Diputados, Pleno y Dip. Perm., núm. 238,",Pleno y Diputación Permanente ,238,,https://www.congreso.es/busqueda-de-publicaciones?p_p_id=publicaciones&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&_publicaciones_mode=mostrarTextoIntegro&_publicaciones_legislatura=X&_publicaciones_texto=&_publicaciones_id_texto=DSCD-10-PL-238,X,DSCD-10-PL-238
/wc/abrirPopUp?CMD=VERDOC&CONF=BRSPUB.cnf&BASE=PU10&PIECE=PU10&DOCS=1-1&FMT=PUWTXDTS.fmt&OPDEF=Y&QUERY=(D).PUBL.+Y+(Congreso).SECC.+Y+(Pleno-y-Diputacion-Permanente).ORSE.+Y+DSCD-10-PL-242.CODI.#1,20141120,/public_oficiales/L10/CONG/DS/PL/DSCD-10-PL-242.PDF,CONGRESO,Pleno,DS,de 20/11/2014,242,"Congreso de los Diputados, Pleno y Dip. Perm., núm. 242,",Pleno y Diputación Permanente ,242,,https://www.congreso.es/busqueda-de-publicaciones?p_p_id=publicaciones&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&_publicaciones_mode=mostrarTextoIntegro&_publicaciones_legislatura=X&_publicaciones_texto=&_publicaciones_id_texto=DSCD-10-PL-242,X,DSCD-10-PL-242
/wc/abrirPopUp?CMD=VERDOC&CONF=BRSPUB.cnf&BASE=PU10&PIECE=PU10&DOCS=1-1&FMT=PUWTXDTS.fmt&OPDEF=Y&QUERY=(D).PUBL.+Y+(Congreso).SECC.+Y+(Pleno-y-Diputacion-Permanente).ORSE.+Y+DSCD-10-PL-252.CODI.#1,20150120,/public_oficiales/L10/CONG/DS/PL/DSCD-10-PL-252.PDF,CONGRESO,Diputación Permanente,DS,de 20/01/2015,253,"Congreso de los Diputados, Pleno y Dip. Perm., núm. 252,",Pleno y Diputación Permanente ,252,,https://www.congreso.es/busqueda-de-publicaciones?p_p_id=publicaciones&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&_publicaciones_mode=mostrarTextoIntegro&_publicaciones_legislatura=X&_publicaciones_texto=&_publicaciones_id_texto=DSCD-10-PL-252,X,DSCD-10-PL-252
/wc/abrirPopUp?CMD=VERDOC&CONF=BRSPUB.cnf&BASE=PU10&PIECE=PU10&DOCS=1-1&FMT=PUWTXDTS.fmt&OPDEF=Y&QUERY=(D).PUBL.+Y+(Congreso).SECC.+Y+(Pleno-y-Diputacion-Permanente).ORSE.+Y+DSCD-10-PL-243.CODI.#1,20141125,/public_oficiales/L10/CONG/DS/PL/DSCD-10-PL-243.PDF,CONGRESO,Pleno,DS,de 25/11/2014,243,"Congreso de los Diputados, Pleno y Dip. Perm., núm. 243,",Pleno y Diputación Permanente ,243,,https://www.congreso.es/busqueda-de-publicaciones?p_p_id=publicaciones&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&_publicaciones_mode=mostrarTextoIntegro&_publicaciones_legislatura=X&_publicaciones_texto=&_publicaciones_id_texto=DSCD-10-PL-243,X,DSCD-10-PL-243
/wc/abrirPopUp?CMD=VERDOC&CONF=BRSPUB.cnf&BASE=PU10&PIECE=PU10&DOCS=1-1&FMT=PUWTXDTS.fmt&OPDEF=Y&QUERY=(D).PUBL.+Y+(Congreso).SECC.+Y+(Pleno-y-Diputacion-Permanente).ORSE.+Y+DSCD-10-PL-254.CODI.#1,20150121,/public_oficiales/L10/CONG/DS/PL/DSCD-10-PL-254.PDF,CONGRESO,Pleno,DS,de 21/01/2015,254,"Congreso de los Diputados, Pleno y Dip. Perm., núm. 254,",Pleno y Diputación Permanente ,254,,https://www.congreso.es/busqueda-de-publicaciones?p_p_id=publicaciones&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&_publicaciones_mode=mostrarTextoIntegro&_publicaciones_legislatura=X&_publicaciones_texto=&_publicaciones_id_texto=DSCD-10-PL-254,X,DSCD-10-PL-254
/wc/abrirPopUp?CMD=VERDOC&CONF=BRSPUB.cnf&BASE=PU10&PIECE=PU10&DOCS=1-1&FMT=PUWTXDTS.fmt&OPDEF=Y&QUERY=(D).PUBL.+Y+(Congreso).SECC.+Y+(Pleno-y-Diputacion-Permanente).ORSE.+Y+DSCD-10-PL-244.CODI.#1,20141126,/public_oficiales/L10/CONG/DS/PL/DSCD-10-PL-244.PDF,CONGRESO,Pleno,DS,de 26/11/2014,244,"Congreso de los Diputados, Pleno y Dip. Perm., núm. 244,",Pleno y Diputación Permanente ,244,,https://www.congreso.es/busqueda-de-publicaciones?p_p_id=publicaciones&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&_publicaciones_mode=mostrarTextoIntegro&_publicaciones_legislatura=X&_publicaciones_texto=&_publicaciones_id_texto=DSCD-10-PL-244,X,DSCD-10-PL-244
/wc/abrirPopUp?CMD=VERDOC&CONF=BRSPUB.cnf&BASE=PU10&PIECE=PU10&DOCS=1-1&FMT=PUWTXDTS.fmt&OPDEF=Y&QUERY=(D).PUBL.+Y+(Congreso).SECC.+Y+(Pleno-y-Diputacion-Permanente).ORSE.+Y+DSCD-10-PL-255.CODI.#1,20150127,/public_oficiales/L10/CONG/DS/PL/DSCD-10-PL-255.PDF,CONGRESO,Diputación Permanente,DS,de 27/01/2015,255,"Congreso de los Diputados, Pleno y Dip. Perm., núm. 255,",Pleno y Diputación Permanente ,255,,https://www.congreso.es/busqueda-de-publicaciones?p_p_id=publicaciones&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&_publicaciones_mode=mostrarTextoIntegro&_publicaciones_legislatura=X&_publicaciones_texto=&_publicaciones_id_texto=DSCD-10-PL-255,X,DSCD-10-PL-255
/wc/abrirPopUp?CMD=VERDOC&CONF=BRSPUB.cnf&BASE=PU10&PIECE=PU10&DOCS=1-1&FMT=PUWTXDTS.fmt&OPDEF=Y&QUERY=(D).PUBL.+Y+(Congreso).SECC.+Y+(Pleno-y-Diputacion-Permanente).ORSE.+Y+DSCD-10-PL-245.CODI.#1,20141127,/public_oficiales/L10/CONG/DS/PL/DSCD-10-PL-245.PDF,CONGRESO,Pleno,DS,de 27/11/2014,245,"Congreso de los Diputados, Pleno y Dip. Perm., núm. 245,",Pleno y Diputación Permanente ,245,,https://www.congreso.es/busqueda-de-publicaciones?p_p_id=publicaciones&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&_publicaciones_mode=mostrarTextoIntegro&_publicaciones_legislatura=X&_publicaciones_texto=&_publicaciones_id_texto=DSCD-10-PL-245,X,DSCD-10-PL-245
/wc/abrirPopUp?CMD=VERDOC&CONF=BRSPUB.cnf&BASE=PU10&PIECE=PU10&DOCS=1-1&FMT=PUWTXDTS.fmt&OPDEF=Y&QUERY=(D).PUBL.+Y+(Congreso).SECC.+Y+(Pleno-y-Diputacion-Permanente).ORSE.+Y+DSCD-10-PL-256.CODI.#1,20150210,/public_oficiales/L10/CONG/DS/PL/DSCD-10-PL-256.PDF,CONGRESO,Pleno,DS,de 10/02/2015,256,"Congreso de los Diputados, Pleno y Dip. Perm., núm. 256,",Pleno y Diputación Permanente ,256,,https://www.congreso.es/busqueda-de-publicaciones?p_p_id=publicaciones&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&_publicaciones_mode=mostrarTextoIntegro&_publicaciones_legislatura=X&_publicaciones_texto=&_publicaciones_id_texto=DSCD-10-PL-256,X,DSCD-10-PL-256
/wc/abrirPopUp?CMD=VERDOC&CONF=BRSPUB.cnf&BASE=PU10&PIECE=PU10&DOCS=1-1&FMT=PUWTXDTS.fmt&OPDEF=Y&QUERY=(D).PUBL.+Y+(Congreso).SECC.+Y+(Pleno-y-Diputacion-Permanente).ORSE.+Y+DSCD-10-PL-260.CODI.#1,20150218,/public_oficiales/L10/CONG/DS/PL/DSCD-10-PL-260.PDF,CONGRESO,Pleno,DS,de 18/02/2015,260,"Congreso de los Diputados, Pleno y Dip. Perm., núm. 260,",Pleno y Diputación Permanente ,260,,https://www.congreso.es/busqueda-de-publicaciones?p_p_id=publicaciones&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&_publicaciones_mode=mostrarTextoIntegro&_publicaciones_legislatura=X&_publicaciones_texto=&_publicaciones_id_texto=DSCD-10-PL-260,X,DSCD-10-PL-260
/wc/abrirPopUp?CMD=VERDOC&CONF=BRSPUB.cnf&BASE=PU10&PIECE=PU10&DOCS=1-1&FMT=PUWTXDTS.fmt&OPDEF=Y&QUERY=(D).PUBL.+Y+(Congreso).SECC.+Y+(Pleno-y-Diputacion-Permanente).ORSE.+Y+DSCD-10-PL-250.CODI.#1,20141217,/public_oficiales/L10/CONG/DS/PL/DSCD-10-PL-250.PDF,CONGRESO,Pleno,DS,de 17/12/2014,250,"Congreso de los Diputados, Pleno y Dip. Perm., núm. 250,",Pleno y Diputación Permanente ,250,,https://www.congreso.es/busqueda-de-publicaciones?p_p_id=publicaciones&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&_publicaciones_mode=mostrarTextoIntegro&_publicaciones_legislatura=X&_publicaciones_texto=&_publicaciones_id_texto=DSCD-10-PL-250,X,DSCD-10-PL-250
/wc/abrirPopUp?CMD=VERDOC&CONF=BRSPUB.cnf&BASE=PU10&PIECE=PU10&DOCS=1-1&FMT=PUWTXDTS.fmt&OPDEF=Y&QUERY=(D).PUBL.+Y+(Congreso).SECC.+Y+(Pleno-y-Diputacion-Permanente).ORSE.+Y+DSCD-10-PL-251.CODI.#1,20141218,/public_oficiales/L10/CONG/DS/PL/DSCD-10-PL-251.PDF,CONGRESO,Pleno,DS,de 18/12/2014,251,"Congreso de los Diputados, Pleno y Dip. Perm., núm. 251,",Pleno y Diputación Permanente ,251,,https://www.congreso.es/busqueda-de-publicaciones?p_p_id=publicaciones&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&_publicaciones_mode=mostrarTextoIntegro&_publicaciones_legislatura=X&_publicaciones_texto=&_publicaciones_id_texto=DSCD-10-PL-251,X,DSCD-10-PL-251
/wc/abrirPopUp?CMD=VERDOC&CONF=BRSPUB.cnf&BASE=PU10&PIECE=PU10&DOCS=1-1&FMT=PUWTXDTS.fmt&OPDEF=Y&QUERY=(D).PUBL.+Y+(Congreso).SECC.+Y+(Pleno-y-Diputacion-Permanente).ORSE.+Y+DSCD-10-PL-241.CODI.#1,20141119,/public_oficiales/L10/CONG/DS/PL/DSCD-10-PL-241.PDF,CONGRESO,Pleno,DS,de 19/11/2014,241,"Congreso de los Diputados, Pleno y Dip. Perm., núm. 241,",Pleno y Diputación Permanente ,241,,https://www.congreso.es/busqueda-de-publicaciones?p_p_id=publicaciones&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&_publicaciones_mode=mostrarTextoIntegro&_publicaciones_legislatura=X&_publicaciones_texto=&_publicaciones_id_texto=DSCD-10-PL-241,X,DSCD-10-PL-241
/wc/abrirPopUp?CMD=VERDOC&CONF=BRSPUB.cnf&BASE=PU10&PIECE=PU10&DOCS=1-1&FMT=PUWTXDTS.fmt&OPDEF=Y&QUERY=(D).PUBL.+Y+(Congreso).SECC.+Y+(Pleno-y-Diputacion-Permanente).ORSE.+Y+DSCD-10-PL-253.CODI.#1,20150120,/public_oficiales/L10/CONG/DS/PL/DSCD-10-PL-253.PDF,CONGRESO,Pleno,DS,de 20/01/2015,252,"Congreso de los Diputados, Pleno y Dip. Perm., núm. 253,",Pleno y Diputación Permanente ,253,,https://www.congreso.es/busqueda-de-publicaciones?p_p_id=publicaciones&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&_publicaciones_mode=mostrarTextoIntegro&_publicaciones_legislatura=X&_publicaciones_texto=&_publicaciones_id_texto=DSCD-10-PL-253,X,DSCD-10-PL-253
/wc/abrirPopUp?CMD=VERDOC&CONF=BRSPUB.cnf&BASE=PU10&PIECE=PU10&DOCS=1-1&FMT=PUWTXDTS.fmt&OPDEF=Y&QUERY=(D).PUBL.+Y+(Congreso).SECC.+Y+(Pleno-y-Diputacion-Permanente).ORSE.+Y+DSCD-10-PL-246.CODI.#1,20141209,/public_oficiales/L10/CONG/DS/PL/DSCD-10-PL-246.PDF,CONGRESO,Pleno,DS,de 09/12/2014,246,"Congreso de los Diputados, Pleno y Dip. Perm., núm. 246,",Pleno y Diputación Permanente ,246,,https://www.congreso.es/busqueda-de-publicaciones?p_p_id=publicaciones&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&_publicaciones_mode=mostrarTextoIntegro&_publicaciones_legislatura=X&_publicaciones_texto=&_publicaciones_id_texto=DSCD-10-PL-246,X,DSCD-10-PL-246
/wc/abrirPopUp?CMD=VERDOC&CONF=BRSPUB.cnf&BASE=PU10&PIECE=PU10&DOCS=1-1&FMT=PUWTXDTS.fmt&OPDEF=Y&QUERY=(D).PUBL.+Y+(Congreso).SECC.+Y+(Pleno-y-Diputacion-Permanente).ORSE.+Y+DSCD-10-PL-257.CODI.#1,20150211,/public_oficiales/L10/CONG/DS/PL/DSCD-10-PL-257.PDF,CONGRESO,Pleno,DS,de 11/02/2015,257,"Congreso de los Diputados, Pleno y Dip. Perm., núm. 257,",Pleno y Diputación Permanente ,257,,https://www.congreso.es/busqueda-de-publicaciones?p_p_id=publicaciones&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&_publicaciones_mode=mostrarTextoIntegro&_publicaciones_legislatura=X&_publicaciones_texto=&_publicaciones_id_texto=DSCD-10-PL-257,X,DSCD-10-PL-257
/wc/abrirPopUp?CMD=VERDOC&CONF=BRSPUB.cnf&BASE=PU10&PIECE=PU10&DOCS=1-1&FMT=PUWTXDTS.fmt&OPDEF=Y&QUERY=(D).PUBL.+Y+(Congreso).SECC.+Y+(Pleno-y-Diputacion-Permanente).ORSE.+Y+DSCD-10-PL-247.CODI.#1,20141210,/public_oficiales/L10/CONG/DS/PL/DSCD-10-PL-247.PDF,CONGRESO,Pleno,DS,de 10/12/2014,247,"Congreso de los Diputados, Pleno y Dip. Perm., núm. 247,",Pleno y Diputación Permanente ,247,,https://www.congreso.es/busqueda-de-publicaciones?p_p_id=publicaciones&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&_publicaciones_mode=mostrarTextoIntegro&_publicaciones_legislatura=X&_publicaciones_texto=&_publicaciones_id_texto=DSCD-10-PL-247,X,DSCD-10-PL-247
/wc/abrirPopUp?CMD=VERDOC&CONF=BRSPUB.cnf&BASE=PU10&PIECE=PU10&DOCS=1-1&FMT=PUWTXDTS.fmt&OPDEF=Y&QUERY=(D).PUBL.+Y+(Congreso).SECC.+Y+(Pleno-y-Diputacion-Permanente).ORSE.+Y+DSCD-10-PL-258.CODI.#1,20150212,/public_oficiales/L10/CONG/DS/PL/DSCD-10-PL-258.PDF,CONGRESO,Pleno,DS,de 12/02/2015,258,"Congreso de los Diputados, Pleno y Dip. Perm., núm. 258,",Pleno y Diputación Permanente ,258,,https://www.congreso.es/busqueda-de-publicaciones?p_p_id=publicaciones&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&_publicaciones_mode=mostrarTextoIntegro&_publicaciones_legislatura=X&_publicaciones_texto=&_publicaciones_id_texto=DSCD-10-PL-258,X,DSCD-10-PL-258
/wc/abrirPopUp?CMD=VERDOC&CONF=BRSPUB.cnf&BASE=PU10&PIECE=PU10&DOCS=1-1&FMT=PUWTXDTS.fmt&OPDEF=Y&QUERY=(D).PUBL.+Y+(Congreso).SECC.+Y+(Pleno-y-Diputacion-Permanente).ORSE.+Y+DSCD-10-PL-248.CODI.#1,20141211,/public_oficiales/L10/CONG/DS/PL/DSCD-10-PL-248.PDF,CONGRESO,Pleno,DS,de 11/12/2014,248,"Congreso de los Diputados, Pleno y Dip. Perm., núm. 248,",Pleno y Diputación Permanente ,248,,https://www.congreso.es/busqueda-de-publicaciones?p_p_id=publicaciones&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&_publicaciones_mode=mostrarTextoIntegro&_publicaciones_legislatura=X&_publicaciones_texto=&_publicaciones_id_texto=DSCD-10-PL-248,X,DSCD-10-PL-248
/wc/abrirPopUp?CMD=VERDOC&CONF=BRSPUB.cnf&BASE=PU10&PIECE=PU10&DOCS=1-1&FMT=PUWTXDTS.fmt&OPDEF=Y&QUERY=(D).PUBL.+Y+(Congreso).SECC.+Y+(Pleno-y-Diputacion-Permanente).ORSE.+Y+DSCD-10-PL-259.CODI.#1,20150217,/public_oficiales/L10/CONG/DS/PL/DSCD-10-PL-259.PDF,CONGRESO,Pleno,DS,de 17/02/2015,259,"Congreso de los Diputados, Pleno y Dip. Perm., núm. 259,",Pleno y Diputación Permanente ,259,,https://www.congreso.es/busqueda-de-publicaciones?p_p_id=publicaciones&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&_publicaciones_mode=mostrarTextoIntegro&_publicaciones_legislatura=X&_publicaciones_texto=&_publicaciones_id_texto=DSCD-10-PL-259,X,DSCD-10-PL-259
/wc/abrirPopUp?CMD=VERDOC&CONF=BRSPUB.cnf&BASE=PU10&PIECE=PU10&DOCS=1-1&FMT=PUWTXDTS.fmt&OPDEF=Y&QUERY=(D).PUBL.+Y+(Congreso).SECC.+Y+(Pleno-y-Diputacion-Permanente).ORSE.+Y+DSCD-10-PL-249.CODI.#1,20141216,/public_oficiales/L10/CONG/DS/PL/DSCD-10-PL-249.PDF,CONGRESO,Pleno,DS,de 16/12/2014,249,"Congreso de los Diputados, Pleno y Dip. Perm., núm. 249,",Pleno y Diputación Permanente ,249,,https://www.congreso.es/busqueda-de-publicaciones?p_p_id=publicaciones&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&_publicaciones_mode=mostrarTextoIntegro&_publicaciones_legislatura=X&_publicaciones_texto=&_publicaciones_id_texto=DSCD-10-PL-249,X,DSCD-10-PL-249
/wc/abrirPopUp?CMD=VERDOC&CONF=BRSPUB.cnf&BASE=PU10&PIECE=PU10&DOCS=1-1&FMT=PUWTXDTS.fmt&OPDEF=Y&QUERY=(D).PUBL.+Y+(Congreso).SECC.+Y+(Pleno-y-Diputacion-Permanente).ORSE.+Y+DSCD-10-PL-264.CODI.#1,20150226,/public_oficiales/L10/CONG/DS/PL/DSCD-10-PL-264.PDF,CONGRESO,Pleno,DS,de 26/02/2015,264,"Congreso de los Diputados, Pleno y Dip. Perm., núm. 264,",Pleno y Diputación Permanente ,264,,https://www.congreso.es/busqueda-de-publicaciones?p_p_id=publicaciones&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&_publicaciones_mode=mostrarTextoIntegro&_publicaciones_legislatura=X&_publicaciones_texto=&_publicaciones_id_texto=DSCD-10-PL-264,X,DSCD-10-PL-264
/wc/abrirPopUp?CMD=VERDOC&CONF=BRSPUB.cnf&BASE=PU10&PIECE=PU10&DOCS=1-1&FMT=PUWTXDTS.fmt&OPDEF=Y&QUERY=(D).PUBL.+Y+(Congreso).SECC.+Y+(Pleno-y-Diputacion-Permanente).ORSE.+Y+DSCD-10-PL-275.CODI.#1,20150423,/public_oficiales/L10/CONG/DS/PL/DSCD-10-PL-275.PDF,CONGRESO,Pleno,DS,de 23/04/2015,275,"Congreso de los Diputados, Pleno y Dip. Perm., núm. 275,",Pleno y Diputación Permanente ,275,,https://www.congreso.es/busqueda-de-publicaciones?p_p_id=publicaciones&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&_publicaciones_mode=mostrarTextoIntegro&_publicaciones_legislatura=X&_publicaciones_texto=&_publicaciones_id_texto=DSCD-10-PL-275,X,DSCD-10-PL-275
/wc/abrirPopUp?CMD=VERDOC&CONF=BRSPUB.cnf&BASE=PU10&PIECE=PU10&DOCS=1-1&FMT=PUWTXDTS.fmt&OPDEF=Y&QUERY=(D).PUBL.+Y+(Congreso).SECC.+Y+(Pleno-y-Diputacion-Permanente).ORSE.+Y+DSCD-10-PL-265.CODI.#1,20150310,/public_oficiales/L10/CONG/DS/PL/DSCD-10-PL-265.PDF,CONGRESO,Pleno,DS,de 10/03/2015,265,"Congreso de los Diputados, Pleno y Dip. Perm., núm. 265,",Pleno y Diputación Permanente ,265,,https://www.congreso.es/busqueda-de-publicaciones?p_p_id=publicaciones&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&_publicaciones_mode=mostrarTextoIntegro&_publicaciones_legislatura=X&_publicaciones_texto=&_publicaciones_id_texto=DSCD-10-PL-265,X,DSCD-10-PL-265
/wc/abrirPopUp?CMD=VERDOC&CONF=BRSPUB.cnf&BASE=PU10&PIECE=PU10&DOCS=1-1&FMT=PUWTXDTS.fmt&OPDEF=Y&QUERY=(D).PUBL.+Y+(Congreso).SECC.+Y+(Pleno-y-Diputacion-Permanente).ORSE.+Y+DSCD-10-PL-276.CODI.#1,20150428,/public_oficiales/L10/CONG/DS/PL/DSCD-10-PL-276.PDF,CONGRESO,Pleno,DS,de 28/04/2015,276,"Congreso de los Diputados, Pleno y Dip. Perm., núm. 276,",Pleno y Diputación Permanente ,276,,https://www.congreso.es/busqueda-de-publicaciones?p_p_id=publicaciones&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&_publicaciones_mode=mostrarTextoIntegro&_publicaciones_legislatura=X&_publicaciones_texto=&_publicaciones_id_texto=DSCD-10-PL-276,X,DSCD-10-PL-276
/wc/abrirPopUp?CMD=VERDOC&CONF=BRSPUB.cnf&BASE=PU10&PIECE=PU10&DOCS=1-1&FMT=PUWTXDTS.fmt&OPDEF=Y&QUERY=(D).PUBL.+Y+(Congreso).SECC.+Y+(Pleno-y-Diputacion-Permanente).ORSE.+Y+DSCD-10-PL-266.CODI.#1,20150311,/public_oficiales/L10/CONG/DS/PL/DSCD-10-PL-266.PDF,CONGRESO,Pleno,DS,de 11/03/2015,266,"Congreso de los Diputados, Pleno y Dip. Perm., núm. 266,",Pleno y Diputación Permanente ,266,,https://www.congreso.es/busqueda-de-publicaciones?p_p_id=publicaciones&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&_publicaciones_mode=mostrarTextoIntegro&_publicaciones_legislatura=X&_publicaciones_texto=&_publicaciones_id_texto=DSCD-10-PL-266,X,DSCD-10-PL-266
/wc/abrirPopUp?CMD=VERDOC&CONF=BRSPUB.cnf&BASE=PU10&PIECE=PU10&DOCS=1-1&FMT=PUWTXDTS.fmt&OPDEF=Y&QUERY=(D).PUBL.+Y+(Congreso).SECC.+Y+(Pleno-y-Diputacion-Permanente).ORSE.+Y+DSCD-10-PL-277.CODI.#1,20150429,/public_oficiales/L10/CONG/DS/PL/DSCD-10-PL-277.PDF,CONGRESO,Pleno,DS,de 29/04/2015,277,"Congreso de los Diputados, Pleno y Dip. Perm., núm. 277,",Pleno y Diputación Permanente ,277,,https://www.congreso.es/busqueda-de-publicaciones?p_p_id=publicaciones&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&_publicaciones_mode=mostrarTextoIntegro&_publicaciones_legislatura=X&_publicaciones_texto=&_publicaciones_id_texto=DSCD-10-PL-277,X,DSCD-10-PL-277
/wc/abrirPopUp?CMD=VERDOC&CONF=BRSPUB.cnf&BASE=PU10&PIECE=PU10&DOCS=1-1&FMT=PUWTXDTS.fmt&OPDEF=Y&QUERY=(D).PUBL.+Y+(Congreso).SECC.+Y+(Pleno-y-Diputacion-Permanente).ORSE.+Y+DSCD-10-PL-267-C1 DSCD-10-PL-267.CODI.#1,20150312,/public_oficiales/L10/CONG/DS/PL/DSCD-10-PL-267-C1.PDF,CONGRESO,Pleno,DS,de 12/03/2015,267,"Congreso de los Diputados, Pleno y Dip. Perm., núm.<br/> 267,",Pleno y Diputación Permanente ,267,,https://www.congreso.es/busqueda-de-publicaciones?p_p_id=publicaciones&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&_publicaciones_mode=mostrarTextoIntegro&_publicaciones_legislatura=X&_publicaciones_texto=&_publicaciones_id_texto=DSCD-10-PL-267-C1,X,DSCD-10-PL-267-C1
/wc/abrirPopUp?CMD=VERDOC&CONF=BRSPUB.cnf&BASE=PU10&PIECE=PU10&DOCS=1-1&FMT=PUWTXDTS.fmt&OPDEF=Y&QUERY=(D).PUBL.+Y+(Congreso).SECC.+Y+(Pleno-y-Diputacion-Permanente).ORSE.+Y+DSCD-10-PL-278.CODI.#1,20150430,/public_oficiales/L10/CONG/DS/PL/DSCD-10-PL-278.PDF,CONGRESO,Pleno,DS,de 30/04/2015,278,"Congreso de los Diputados, Pleno y Dip. Perm., núm. 278,",Pleno y Diputación Permanente ,278,,https://www.congreso.es/busqueda-de-publicaciones?p_p_id=publicaciones&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&_publicaciones_mode=mostrarTextoIntegro&_publicaciones_legislatura=X&_publicaciones_texto=&_publicaciones_id_texto=DSCD-10-PL-278,X,DSCD-10-PL-278
/wc/abrirPopUp?CMD=VERDOC&CONF=BRSPUB.cnf&BASE=PU10&PIECE=PU10&DOCS=1-1&FMT=PUWTXDTS.fmt&OPDEF=Y&QUERY=(D).PUBL.+Y+(Congreso).SECC.+Y+(Pleno-y-Diputacion-Permanente).ORSE.+Y+DSCD-10-PL-271.CODI.#1,20150415,/public_oficiales/L10/CONG/DS/PL/DSCD-10-PL-271.PDF,CONGRESO,Pleno,DS,de 15/04/2015,271,"Congreso de los Diputados, Pleno y Dip. Perm., núm. 271,",Pleno y Diputación Permanente ,271,,https://www.congreso.es/busqueda-de-publicaciones?p_p_id=publicaciones&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&_publicaciones_mode=mostrarTextoIntegro&_publicaciones_legislatura=X&_publicaciones_texto=&_publicaciones_id_texto=DSCD-10-PL-271,X,DSCD-10-PL-271
